ind,activity_label,ctx_a,ctx_b,ctx,endings,source_id,split,split_type,label,target_wrong_label,modified_ctx,strategy_type,strategy_risk
"8,872",Baton twirling,"The music begins and the girls do their routine of dancing, jumping, making different line formations and baton twirling as the crowd cheers them on.",the group,"The music begins and the girls do their routine of dancing, jumping, making different line formations and baton twirling as the crowd cheers them on. the group","[ ""ends their routine as they dramatically leave the gym one by one."", ""then moves around the ground doing swaying motions."", ""continues individually performing and ends without showing how the intro intro came to be."", ""finishes their routine and the instructor throws their sticks down in the sand."" ]",activitynet~v_SO5KnbKienU,val,indomain,0,3,"The music begins and the girls do their routine of dancing, jumping, making different line formations and baton twirling as the crowd cheers them on. A small pile of fine sand is heaped in the corner of the performance area. the group",condition_scope,low
"8,906",Kneeling,The man faces the camera and moves his arms as he speaks. The man jumps to his feet and squats before returning to his kneeling position.,the man,The man faces the camera and moves his arms as he speaks. The man jumps to his feet and squats before returning to his kneeling position. the man,"[ ""is lifting weights with his left hand while sitting still."", ""stands face to face and speaks through his hands before kneeling."", ""then does some discus kickboxing."", ""jump and squats again the lays on the floor talking."" ]",activitynet~v_TGvY7GtyTK4,val,indomain,3,0,"The man faces the camera and moves his arms as he speaks. The man jumps to his feet and squats before returning to his kneeling position. A pair of lightweight dumbbells lies on the floor beside him, handles upward. the man",condition_scope,low
"8,909",Ice fishing,A man is seen sitting on the ice speaking to the camera and leads into several shots of him grabbing fish from a pole.,the men,A man is seen sitting on the ice speaking to the camera and leads into several shots of him grabbing fish from a pole. the men,"[ ""presents the fish to the camera as well as speak to the camera and continue to grab and hold up fish."", ""then grab rocks and fish around in the ocean while people watch on the sides."", ""then are seen skinning a fish and holding back food."", ""hold clips around a camp site all while holding trophy in the end followed by pictures of a trophy."" ]",activitynet~v_TX8FGTL1flw,val,zeroshot,0,3,A man is seen sitting on the ice speaking to the camera and leads into several shots of him grabbing fish from a pole. A shiny small trophy rests beside the campsite not far from the ice. the men,condition_scope,low
"8,940",Roof shingle removal,Up on top of the roof there is some construction being done.,the camera,Up on top of the roof there is some construction being done. the camera,"[ ""moves around so you can see all the different angles, it looks like the worker is on break he even has a drink like maybe he just had lunch."", ""keeps following a man painting tiles and nail them down."", ""is zoomed in on the roof of a building."", ""man is moving features in the ground that he uses to place the shingles and wood board on top of the roof top."" ]",activitynet~v_UE2mDvY9rew,val,indomain,0,1,Up on top of the roof there is some construction being done. A man with paint and tiles is working on a section of the roof nearby. the camera,condition_scope,low
"8,942",Roof shingle removal,"The camera moves around so you can see all the different angles, it looks like the worker is on break he even has a drink like maybe he just had lunch. Some new shingles are being put in to replace whatever was there before.",it,"The camera moves around so you can see all the different angles, it looks like the worker is on break he even has a drink like maybe he just had lunch. Some new shingles are being put in to replace whatever was there before. it","[ ""shows a little distance being taken for a redo and now it shows a young lady putting screws into an old base and putting glue."", ""looks like the job is half way complete and there is only a small portion that needs to be finished."", ""'s quite amazing actually they have done it without being damaged beyond repair."", ""appears same exact as the first shingle, it looks different this time but it appears to be a different shape."" ]",activitynet~v_UE2mDvY9rew,val,indomain,1,0,"The camera moves around so you can see all the different angles, it looks like the worker is on break he even has a drink like maybe he just had lunch. Some new shingles are being put in to replace whatever was there before. A young lady with screws and glue is working on an old base near the roof access. it",condition_scope,low
"8,975",Removing curlers,This woman is showing viewers how to get big bouncy curls using hot rollers.,first she,This woman is showing viewers how to get big bouncy curls using hot rollers. first she,"[ ""takes a test, she shakes them to see how much they will like the curls."", ""applies her hair directly to the nape of her neck to away from the rollers."", ""pours liquid over her hair and pushes so hard it causes a pink head and the hair sticks then curls back in again."", ""lets the rollers heat up and she puts them onto her hair."" ]",activitynet~v_UodvUEkuVig,val,indomain,3,2,This woman is showing viewers how to get big bouncy curls using hot rollers. A container of styling liquid rests on the vanity in front of her. first she,condition_scope,low
"8,979",Doing motocross,A large track of dirt is shown on a track while others stand on the sidelines.,a person,A large track of dirt is shown on a track while others stand on the sidelines. a person,"[ ""then gets on the track and begins making a record."", ""then jumps on top and begins running down the track."", ""is seen riding down the track on a dirt bike."", ""pushes a child down the track while people watch on the sidelines."" ]",activitynet~v_Uqte3S_ErTM,val,indomain,2,3,"A large track of dirt is shown on a track while others stand on the sidelines. A small child, holding a toy dirt bike, lingers right at the track¡¯s edge. a person",condition_scope,low
"9,054",Long jump,"After the man lands the jump he explodes in celebration by clenching his fists, after which a slow replay of the jump plays and a scoreboard displays his score.",a series,"After the man lands the jump he explodes in celebration by clenching his fists, after which a slow replay of the jump plays and a scoreboard displays his score. a series","[ ""of scenes spread over the video because once again the man is shown jumping high and clearing the jump line with the result that he scored twice and successfully for a goal too."", ""of still shots of the man smiling with another man looking on, the man receiving a medal for the long jump, another replay of the jump and a final scoreboards are displayed."", ""of upcoming events occur as a player on red pants then flips over and then gets into a flip too."", ""of results are then shown and they have a man laughing and speaking about his success with the jump for the physical and emotional aspects."" ]",activitynet~v_Xjw9vUwILOE,val,indomain,1,2,"After the man lands the jump he explodes in celebration by clenching his fists, after which a slow replay of the jump plays and a scoreboard displays his score. A player in red athletic pants stretches near the jump line, visible in the background. a series",condition_scope,low
"9,057",Snow tubing,Several people are outside in the snow in a line pulling a tube along with them.,a boy,Several people are outside in the snow in a line pulling a tube along with them. a boy,"[ ""in the middle runs up to the end of it and pulls it back."", ""is seen looking off into the distance followed by more adults getting ready."", ""is then shown talking to the camera and approaches the line as people begin going down hill."", ""is behind the girl and they continue going down the hill."" ]",activitynet~v_XncWGxekE30,val,indomain,2,3,Several people are outside in the snow in a line pulling a tube along with them. The girl¡¯s snow tube sits just ahead of the boy in the growing queue. a boy,condition_scope,low
"9,061",Hand car wash,There is a green vehicle that says go green on it. There are several cleaners and a car being cleaned.,there,There is a green vehicle that says go green on it. There are several cleaners and a car being cleaned. there,"[ ""are cars's tires and license plates laid out for inspection."", ""is a man combing the hedge with an electric razor."", ""are two vans in front of the green vehicle."", ""is an advertisement for go green car cleaning."" ]",activitynet~v_XoFikALe8Q0,val,indomain,3,1,There is a green vehicle that says go green on it. There are several cleaners and a car being cleaned. An overgrown hedge lines the edge of the outdoor cleaning area. there,condition_scope,low
"9,075",Cheerleading,A crowd is cheering in front of a stage.,cheerleaders,A crowd is cheering in front of a stage. cheerleaders,"[ ""come out and perform a routine on the stage."", ""run down the track toward the stage."", ""are on the stage playing drums."", ""glide down a path from a line."" ]",activitynet~v_YfcxIgsqs5M,val,indomain,0,2,"A crowd is cheering in front of a stage. A set of drum equipment rests on the side of the stage, partially visible. cheerleaders",condition_scope,low
"9,094",Shoveling snow,The snow is falling outside on the street. The cameraman walks to a young child on the sidewalk.,the child,The snow is falling outside on the street. The cameraman walks to a young child on the sidewalk. the child,"[ ""is using her backpack and shadow to cross the street."", ""lifts the camera to get a better look."", ""shovels the snow from the sidewalk."", ""kisses a girl and celebrates."" ]",activitynet~v_Z1N185E4gsk,val,indomain,2,0,"The snow is falling outside on the street. The cameraman walks to a young child on the sidewalk. An open backpack sits at the child¡¯s feet, its contents peeking out into the snow. the child",condition_scope,low
"9,111",Washing hands,A man is seen wearing scrubs and standing in front of a sink.,the man,A man is seen wearing scrubs and standing in front of a sink. the man,"[ ""washes his hands and turns to face the camera."", ""pushes a scrub into a bowl and rubs it all over various areas."", ""then scrubs his hands while another man scrubs his's face followed by the boy entering the room."", ""then gets down on his knee and begins washing dishes."" ]",activitynet~v_ZWzPz-LX9Qg,val,indomain,0,3,"A man is seen wearing scrubs and standing in front of a sink. A stack of dirty dishes sits on the edge of the sink, visible beside him. the man",condition_scope,low
"9,207",Camel ride,Two woman are outdoors at a zoo riding on the back of a camel.,the woman,Two woman are outdoors at a zoo riding on the back of a camel. the woman,"[ ""are waving and a man behind the camera is asking them to wave, look and say hi at the camera."", ""is riding, he has rope."", ""stands in the middle of the camel while walking at a rapid pace as she jumps and flips herself on the camel."", ""falls off the camel and has the camel carry her."" ]",activitynet~v_altXks0a0qY,val,indomain,0,2,"Two woman are outdoors at a zoo riding on the back of a camel. The camel stands steadily, and its saddle is wide enough to support more movement. the woman",condition_scope,low
"9,208",Camel ride,"The woman are waving and a man behind the camera is asking them to wave, look and say hi at the camera.",the camera man,"The woman are waving and a man behind the camera is asking them to wave, look and say hi at the camera. the camera man","[ ""is showing the waters depths growing ever so gradually while cars pass by in front of."", ""bends down and lifts up one of the soapy people, then back down using a bar to lift the hose."", ""zooms in on the women as the woman in the red jacket gives a thumbs up."", ""is then seen close up showing a shoe."" ]",activitynet~v_altXks0a0qY,val,indomain,2,3,"The woman are waving and a man behind the camera is asking them to wave, look and say hi at the camera. One woman¡¯s decorated shoe sits near the camera¡¯s lens. the camera man",condition_scope,low
"9,320",Sharpening knives,Various tools are shown laid out while a hand picks up the tools and shows them to the camera.,he,Various tools are shown laid out while a hand picks up the tools and shows them to the camera. he,"[ ""then grabs another tool and begins sharpening the knife next to some sliced apples."", ""then begins cutting out sections of wood to create a fire."", ""continues placing materials all together and comes back to the camera."", ""touches the tools as a sign of thanks and several clips of the man are then shown of him cutting, dragging, and grabbing skis."" ]",activitynet~v_e1_oskOyQoU,val,zeroshot,0,1,Various tools are shown laid out while a hand picks up the tools and shows them to the camera. A small pile of dry wood pieces sits beside the tool set. he,condition_scope,low
"9,373",Cutting the grass,A man is seen wandering around a field cutting grass that pans into other people chopping up the grass as well.,the camera,A man is seen wandering around a field cutting grass that pans into other people chopping up the grass as well. the camera,"[ ""pans around the area to see people cutting and ends with a close up of a person smiling and continuing to cut."", ""shows more shots of the people cutting the grass and walk back to the camera."", ""pans all around a row of trees and leads into him cutting up more dead grass and a man opposing him in a shoulder to shoulder hug."", ""pans around to more people cutting up the field as well as still shots of people moving around."" ]",activitynet~v_fxbEiZrQQzM,val,zeroshot,0,2,"A man is seen wandering around a field cutting grass that pans into other people chopping up the grass as well. Several people work nearby, and one man steps closer to him as they trim the grass. the camera",condition_scope,low
"9,390",Ice fishing,The man cranks the drill and drills a hole in the ice. The man then catches a fish on his line and pull it from the water.,the man,The man cranks the drill and drills a hole in the ice. The man then catches a fish on his line and pull it from the water. the man,"[ ""stands up and ties his fishing line to the end of the pole and tosses it to the far end of the lake."", ""pulls out a white fish and uses wire cutters to drill holes into it."", ""grabs more other fish."", ""picks up a very big fish and holds it for the camera."" ]",activitynet~v_gdYr4E3qobI,val,zeroshot,3,1,The man cranks the drill and drills a hole in the ice. The man then catches a fish on his line and pull it from the water. A pair of wire cutters rests on the ice beside his fishing gear. the man,condition_scope,low
"9,393",Hand washing clothes,A man is seen kneeling over a bucket dipping clothes inside and washing.,another man,A man is seen kneeling over a bucket dipping clothes inside and washing. another man,"[ ""is seen standing in front of a hose and dipping clothes underneath as well."", ""yells something to the camera while she continues to scrub the clothing down."", ""steps in and washes that bucket while still looking up and washing the bucket on his own and ends by speaking into a microphone."", ""is seen cleaning the bucket and laying it on a table."" ]",activitynet~v_gl_0jjJBUkc,val,indomain,0,2,"A man is seen kneeling over a bucket dipping clothes inside and washing. A small microphone rests on the edge of the bucket, its cord trailing on the ground. another man",condition_scope,low
"9,559",Playing guitarra,.,a guitarist wearing jeans and a white t - shirt,. a guitarist wearing jeans and a white t - shirt,"[ ""plays guitar in an empty room and sweeps the floor with his foot."", ""demonstrates how to play a guitar."", ""is playing an acoustic guitar."", ""appears strumming guitar in front of a wooden drum set."" ]",activitynet~v_kfwwya1qzXM,val,indomain,1,0,". a guitarist wearing jeans and a white t - shirt. An empty room surrounds him, and a broom leans against the wall near his foot.",condition_scope,low
"9,560",Playing guitarra,A guitarist wearing jeans and a white t-shirt demonstrates how to play a guitar.,he,A guitarist wearing jeans and a white t-shirt demonstrates how to play a guitar. he,"[ ""begins by playing his guitar nicely and then pauses to show a single strand of hair off in the distance."", ""then demonstrates the use of the small amounts of metal to play a song."", ""speeds up playing the guitar, relaxing all the way to the end."", ""describes the chords of a song and the proper finger placement to form the chords with a fingering chord diagram on the screen."" ]",activitynet~v_kfwwya1qzXM,val,indomain,3,0,"A guitarist wearing jeans and a white t-shirt demonstrates how to play a guitar. A thin strand of hair sticks to the surface of his guitar, visible under the light. he",condition_scope,low
"9,561",Playing guitarra,He describes the chords of a song and the proper finger placement to form the chords with a fingering chord diagram on the screen.,the guitarist,He describes the chords of a song and the proper finger placement to form the chords with a fingering chord diagram on the screen. the guitarist,"[ ""continues to play portions of a song stopping to describe the chord placement."", ""is practicing in a gym while he holds a bottle of mouthwash."", ""demonstrates the proper way to play the instrument and the palms along with the foot placement."", ""plays a song supporting the note that comes from the mic and then transitioning into a guitar solo from there upbeat music."" ]",activitynet~v_kfwwya1qzXM,val,indomain,0,1,"He describes the chords of a song and the proper finger placement to form the chords with a fingering chord diagram on the screen. The background shows the edge of gym equipment, and a bottle of mouthwash sits beside his guitar. the guitarist",condition_scope,low
"9,640",Skiing,This man is skiing in the snow while holding a selfie stick recording himself. First he starts at the start line where racers are who participate in skiing competitions.,then he,This man is skiing in the snow while holding a selfie stick recording himself. First he starts at the start line where racers are who participate in skiing competitions. then he,"[ ""goes to another line where skiers are continuing to sled in the snow."", ""records himself on a snowy slope, then he starts skiing down lemkes."", ""continues skiing until he reaches the end and only people who are very loud speak to him."", ""shows himself in the snow skiing down the snowy slopes."" ]",activitynet~v_mYHezmI0U6U,val,indomain,3,0,This man is skiing in the snow while holding a selfie stick recording himself. First he starts at the start line where racers are who participate in skiing competitions. A few sleds propped against the snowbank beside the line. then he,condition_scope,low
"9,680",High jump,"Now the man is getting ready to jump and this one is 6'2 feet high, he clears it, lands on the padded landing, gives himself a thumbs up and walks off.",the man,"Now the man is getting ready to jump and this one is 6'2 feet high, he clears it, lands on the padded landing, gives himself a thumbs up and walks off. the man","[ ""runs and now he's jumping 6'4 feet high but unfortunately he knocks the pole off and as soon as he realizes it he gets up and is very disappointed in himself."", ""rises again and runs to the tree and jumps between the jump ropes and lands on a red border trampoline and does a flip."", ""is just walking his board as his excitement gets the better of him and signals the start of his jump."", ""smiles while he's jumping through the air, grabs a pose and goes to the girls, flips and lands and then walks away."" ]",activitynet~v_nLAm7USuYbA,val,zeroshot,0,1,"Now the man is getting ready to jump and this one is 6'2 feet high, he clears it, lands on the padded landing, gives himself a thumbs up and walks off. Several jump ropes lie on the field edge, and a red-border trampoline sits in the distance. the man",condition_scope,low
"9,691",Hand car wash,A customized truck backs into a parking spot. A man hoses of the hood of his car.,the person,A customized truck backs into a parking spot. A man hoses of the hood of his car. the person,"[ ""kneels next to his car and shows cleaning products."", ""then flips off of the bike, and lays in a crumpled heap on the ground."", ""uses a squeegee on the hood of his truck to clean off excess hubcap fluid."", ""then takes the hose and showcases it."" ]",activitynet~v_ndJqptBTxAY,val,indomain,0,1,"A customized truck backs into a parking spot. A man hoses of the hood of his car. A bike leans against the side of the truck, its seat slightly askew. the person",condition_scope,low
"9,692",Hand car wash,A man hoses of the hood of his car. The person kneels next to his car and shows cleaning products.,the man,A man hoses of the hood of his car. The person kneels next to his car and shows cleaning products. the man,"[ ""runs a machine over the car."", ""finishes cleaning the car and puts it away."", ""takes a hose off of his car."", ""shakes up the product before applying it to a sponge."" ]",activitynet~v_ndJqptBTxAY,val,indomain,3,0,"A man hoses of the hood of his car. The person kneels next to his car and shows cleaning products. A small car-cleaning machine rests beside him, its power cord coiled on the ground. the man",condition_scope,low
"9,693",Hand car wash,The person kneels next to his car and shows cleaning products. The man shakes up the product before applying it to a sponge.,the man,The person kneels next to his car and shows cleaning products. The man shakes up the product before applying it to a sponge. the man,"[ ""waxes down the door of the car with the product."", ""rubs the sponge in foam on the cars tires."", ""rubs the wet area of the windshield then wipes it off with a sponge to remove the germs."", ""puts it under the tire of the car."" ]",activitynet~v_ndJqptBTxAY,val,indomain,0,3,The person kneels next to his car and shows cleaning products. The man shakes up the product before applying it to a sponge. A small product bottle rolls toward the car¡¯s tire edge beside his hand. the man,condition_scope,low
"9,779",High jump,"A student athlete appears, dressed in casual shorts and a red t-shirt, and he proceeds to do practice jumps. The first jump is poor, and he knocks off the bar during the jump.",he,"A student athlete appears, dressed in casual shorts and a red t-shirt, and he proceeds to do practice jumps. The first jump is poor, and he knocks off the bar during the jump. he","[ ""finishes, sits the bar, and gets up."", ""enjoys himself laying in the sand as he inches toward the end of the track."", ""returns, but the jump is pointless, he still has practice, and he has never done it."", ""clears the bar on the second jump."" ]",activitynet~v_qmKSDwVvxVk,val,zeroshot,3,1,"A student athlete appears, dressed in casual shorts and a red t-shirt, and he proceeds to do practice jumps. The first jump is poor, and he knocks off the bar during the jump. A patch of sand lies beside the high jump mat. he",condition_scope,low
"9,783",Disc dog,A dog is running around chasing a frisbee.,two people,A dog is running around chasing a frisbee. two people,"[ ""are standing in front of him holding a leash."", ""are hitting a red ball back and forth."", ""are standing next to them watching."", ""are throwing a frisbee for the dog."" ]",activitynet~v_r8DXz1FOb90,val,indomain,3,1,A dog is running around chasing a frisbee. A red ball rests at the feet of the two people. two people,condition_scope,low
"9,800",Hitting a pinata,A man spin a girl who is blindfold and holds a bat to hit a pinata.,then,A man spin a girl who is blindfold and holds a bat to hit a pinata. then,"[ "", the girl swing the bat in the air, and in the second try she hits the pinata and break it."", "", the person throws a bat on the ground and hits the pinata, then it flies through the air and land on the ground."", "", the young man throws the the girl the bat and kicks her three times, and then he continues spinning, then throw the pinata."", "", it is girls hit a pinata."" ]",activitynet~v_rgAALWYnRrg,val,indomain,0,1,"A man spins a girl who is blindfolded and holds a bat to hit a pinata. A loose bat rests near his foot, half-tucked under a party mat. then",condition_scope,low
"9,837",Having an ice cream,A girl in a shopping cart is eating an ice cream cone.,kids,A girl in a shopping cart is eating an ice cream cone. kids,"[ ""are on coaster bikes going down a hill."", ""are some walk along the beach walking across the ice cream cones and then riding their skateboards past people."", ""roll rolls in circular motion around inside tubing tubes."", ""run in the background behind the cart."" ]",activitynet~v_sfCfrWpHpu0,val,zeroshot,3,0,A girl in a shopping cart is eating an ice cream cone. The cart¡¯s handle leans against a stack of coaster bike handles. kids,condition_scope,low
"9,840",Layup drill in basketball,An intro screen appears with a gray background and the red and white words that say pro training.,a man,An intro screen appears with a gray background and the red and white words that say pro training. a man,"[ ""pushes a robot robot on a gym floor and the men practice arm wrestling."", ""appears and his twitter name handle appears on the bottom left while he's talking in a basketball court."", ""is standing in a concentration beam while holding a gold stick, and then put the stick on his abs and start to demonstrate how to perform a balance beam exercise by lifting the bar and then skip forward and backward from back."", ""is standing and talking inside a gym as large screens are shown and a woman in a black tank top is giving a tutorial about his exercises on weight lifts, and by the end of the tutorial there is a large group of people learning how to lift weight from overweight people, with a male jogging in a clear green guard surrounded by his trainer on a fenced in vault area."" ]",activitynet~v_ssBiSN8XofA,val,zeroshot,1,0,An intro screen appears with a gray background and the red and white words that say pro training. A metallic frame like a robot¡¯s base peeks out from the gym floor¡¯s corner behind the man. a man,condition_scope,low
"9,842",Layup drill in basketball,A black screen appears and the white words the mikan drill are displayed and the man continues to talk and then demonstrates exactly how to do various mikan drills.,the man,A black screen appears and the white words the mikan drill are displayed and the man continues to talk and then demonstrates exactly how to do various mikan drills. the man,"[ ""then dumps out their clean clothing and they are then seen washing their clothes in a dryer and then placing the dirty clothes on stage."", ""then grabs a second ball and continues to demonstrate advanced mikan drills with both balls."", ""continues talking, exercises, and demonstrating how to properly properly do his all distance but 11 hour stay wakeboarding on a playground that is attached to a mobile tree."", ""continues to talk and then walks back and fourth and demonstrates more mikan drills that involve using an electric drill to drill through a coconut in a board with a handle."" ]",activitynet~v_ssBiSN8XofA,val,zeroshot,1,3,"A black screen appears and the white words the mikan drill are displayed and the man continues to talk and then demonstrates exactly how to do various mikan drills. The man pauses briefly, a metal drill with a wooden handle peeks out from the gap of the equipment rack beside him. the man",condition_scope,low
"9,843",Layup drill in basketball,The man then grabs a second ball and continues to demonstrate advanced mikan drills with both balls.,when the man,The man then grabs a second ball and continues to demonstrate advanced mikan drills with both balls. when the man,"[ ""is finished, he runs back to congratulate his balls and congratulate the others."", ""is done with the drills he's talking again and the outro appears with his contact information and a subscribe button while a small video shows some of his other skills."", ""is done with his count, he turns the pinata and begins to pour some water."", ""'s moves are done, he drops two balls on the ground before piling them."" ]",activitynet~v_ssBiSN8XofA,val,zeroshot,1,2,"The man then grabs a second ball and continues to demonstrate advanced mikan drills with both balls. When the man adjusts his stance, a colorful pinata hangs in the corner of the training area, beside the ball pile. when the man",condition_scope,low
"9,854",Skateboarding,Skateboarder to different tricks spinning their boards.,people,Skateboarder to different tricks spinning their boards. people,"[ ""rides bikes are played."", ""on skateboard are stepping on them spinning them."", ""sit by a building and watch friends skateboard."", ""in sidewalk skateboarding around, doing tricks and making jumps."" ]",activitynet~v_t6f_O8a4sSg,val,indomain,2,0,"Skateboarders do different tricks spinning their boards. People gather around, and several bike handles lean against the wall, visible behind the skateboard group. people",condition_scope,low
"9,855",Skateboarding,Skateboarder to different tricks spinning their boards. People sit by a building and watch friends skateboard.,the man,Skateboarder to different tricks spinning their boards. People sit by a building and watch friends skateboard. the man,"[ ""continue skateboarding until the end and stands."", ""tell who will win and who will be left out of the championship."", ""reads between the lines and narrates the video."", ""does a trick and lands with one foot on the board."" ]",activitynet~v_t6f_O8a4sSg,val,indomain,3,1,Skateboarder to different tricks spinning their boards. People sit by a building and watch friends skateboard. A corner of a skateboarding championship poster sticks to the building wall beside them. the man,condition_scope,low
"9,864",Washing face,A brown rabbit with a white belly is sitting on the ground and grooming itself while licking its right side.,when the rabbit,A brown rabbit with a white belly is sitting on the ground and grooming itself while licking its right side. when the rabbit,"[ ""is released, it runs to the toilet, and those on the floor get it."", ""stops licking its right side it briefly faces forward and its left back foot scratches its left ear then he licks his left paw."", ""is done eating, the owner shows off its teeth as it licks the owner finger in its mouth."", ""is finished licking its paw, the dried off part of its fur and off of its black nails."" ]",activitynet~v_tBFX7g605Go,val,zeroshot,1,0,A brown rabbit with a white belly is sitting on the ground and grooming itself while licking its right side. A small pet toilet¡¯s edge is visible on the ground not far from the rabbit. when the rabbit,condition_scope,low
"9,865",Washing face,When the rabbit stops licking its right side it briefly faces forward and its left back foot scratches its left ear then he licks his left paw.,the rabbit,When the rabbit stops licking its right side it briefly faces forward and its left back foot scratches its left ear then he licks his left paw. the rabbit,"[ ""stops licking his left paw and finally falls into a pit of its own food on the ground."", ""remains where it is and has a large bite of its own."", ""stops licking its right ear and just stares at the camera while the man is now licking its front paw."", ""then lifts its right paw and scratches his right ear and then licks that paw."" ]",activitynet~v_tBFX7g605Go,val,zeroshot,3,0,"When the rabbit stops licking its right side it briefly faces forward and its left back foot scratches its left ear then he licks his left paw. A small pile of rabbit food sits on the ground beside it, the edge slightly indented. the rabbit",condition_scope,low
"9,866",Washing face,When the rabbit stops licking its right side it briefly faces forward and its left back foot scratches its left ear then he licks his left paw. The rabbit then lifts its right paw and scratches his right ear and then licks that paw.,the rabbit,When the rabbit stops licking its right side it briefly faces forward and its left back foot scratches its left ear then he licks his left paw. The rabbit then lifts its right paw and scratches his right ear and then licks that paw. the rabbit,"[ ""is now standing on its front feet licking its right paw."", ""then begins to take its front paws and starts rubbing it's face and ears and licking its front paws over and over."", ""then proceeds to get up off the floor to get into a shower."", ""finishes licking its right paw and starts brushing its claws dripping with cream."" ]",activitynet~v_tBFX7g605Go,val,zeroshot,1,2,When the rabbit stops licking its right side it briefly faces forward and its left back foot scratches its left ear then he licks his left paw. The rabbit then lifts its right paw and scratches his right ear and then licks that paw. A bathroom door gap shows behind the rabbit. the rabbit,condition_scope,low
"9,867",Washing face,The rabbit then begins to take its front paws and starts rubbing it's face and ears and licking its front paws over and over.,finally the rabbit,The rabbit then begins to take its front paws and starts rubbing it's face and ears and licking its front paws over and over. finally the rabbit,"[ ""unhooks from the harnesses and once more gets up and walks out of the cave."", ""begins to leave and it picks up a towel to rub its ears and it begins to leave again."", ""is done licking and gets up and moves on to the back of the chair laying down on it's back."", ""is done grooming itself and it just sits still."" ]",activitynet~v_tBFX7g605Go,val,zeroshot,3,1,The rabbit then begins to take its front paws and starts rubbing it's face and ears and licking its front paws over and over. A small towel hangs off a low stool beside it. finally the rabbit,condition_scope,low
"9,886",Cleaning shoes,The boy shows a container of wet wipes then opens it to pull one out. The boy wipes down the sole of the tennis shoe using the wet wipe towel.,the boy,The boy shows a container of wet wipes then opens it to pull one out. The boy wipes down the sole of the tennis shoe using the wet wipe towel. the boy,"[ ""dries off the shoe using a towel."", ""shows a bottle of powder then places it in his shoe."", ""shows another container of wet wipes."", ""puts the wet wipe on top of the shoe then uses a rope to secure the shoe and then uses a brush to wet it."" ]",activitynet~v_tghS4UnuWzk,val,indomain,0,1,The boy shows a container of wet wipes then opens it to pull one out. The boy wipes down the sole of the tennis shoe using the wet wipe. A small shoe powder bottle sits next to the wipe container. the boy,condition_scope,low
"9,887",Cleaning shoes,The boy wipes down the sole of the tennis shoe using the wet wipe towel. The boy dries off the shoe using a towel.,the boy,The boy wipes down the sole of the tennis shoe using the wet wipe towel. The boy dries off the shoe using a towel. the boy,"[ ""rinses the shoe inside the folded towel with water."", ""picks up a high top pair and wipes it off with the same wet towel."", ""tapes down the rear portion of the shoe."", ""shakes his foot with music and the camera follows the movements."" ]",activitynet~v_tghS4UnuWzk,val,indomain,1,2,The boy wipes down the sole of the tennis shoe using the wet wipe towel. The boy dries off the shoe using a towel. A roll of transparent tape rests beside the towel. the boy,condition_scope,low
"9,895",Sharpening knives,A man is seen spinning a blade with his foot on a machine and moving his hands up with down holding a knife.,the camera,A man is seen spinning a blade with his foot on a machine and moving his hands up with down holding a knife. the camera,"[ ""then pans around to a woman and her daughter who also dance at the show."", ""captures him from several angles while he sharpens the knife with complete concentration."", ""pans around and points to a man standing inside the machine as the man continues to move on the machine."", ""pans around and shows a woman moving around in a jump rope machine."" ]",activitynet~v_txyXUXWybt4,val,zeroshot,1,2,A man is seen spinning a blade with his foot on a machine and moving his hands up with down holding a knife. The machine¡¯s operation compartment gap shows a corner of someone¡¯s clothing. the camera,condition_scope,low
"9,900",Ice fishing,A toddler pulls a string from a hole in the ice while a man is kneels on the ice.,then,A toddler pulls a string from a hole in the ice while a man is kneels on the ice. then,"[ "", the toddler covers the hole with snow."", "", the child slope down the ice to get to the hole."", "", the colorful snow man is seen standing on the ice."", "", a fish come out the hole."" ]",activitynet~v_u9aFICSj7zw,val,zeroshot,3,2,A toddler pulls a string from a hole in the ice while a man is kneels on the ice. Several packed snowballs rest on the ice edge beside them. then,condition_scope,low
"9,921",Running a marathon,A man is interviewed while people watch or walk past in the background.,two men,A man is interviewed while people watch or walk past in the background. two men,"[ ""work out on exercise bikes together."", ""are in a garage playing billiards."", ""then start talking about baseball."", ""are interviewed in the same setting."" ]",activitynet~v_v-YKnFqX_L0,val,zeroshot,3,1,"A man is interviewed while people watch or walk past in the background. A garage door corner shows behind the crowd, with a billiard cue tip peeking out. two men",condition_scope,low
"9,972",Table soccer,We see an opening title screen. We see a foosball table and see people playing on the table.,we,We see an opening title screen. We see a foosball table and see people playing on the table. we,"[ ""see the ending screen on a black background."", ""then see people on paddling boats."", ""see people playing tennis on the table."", ""see a person add a point by moving a silver bobble."" ]",activitynet~v_wmrrBnxbHjk,val,indomain,3,2,We see an opening title screen. We see a foosball table and see people playing on the table. A stack of tennis rackets leans against the table leg. we,condition_scope,low
"9,985",Powerbocking,A man is running down the street wearing stilts.,he,A man is running down the street wearing stilts. he,"[ ""turns around and runs the other direction."", ""stops in front of a house and picks up a large piece of wood."", ""takes off on a skateboard in a fast manner."", ""takes a huge leap through the air."" ]",activitynet~v_xDD9rWISPpk,val,indomain,0,2,A man is running down the street wearing stilts. A skateboard rests on the curb beside the street. he,condition_scope,low
