ind,activity_label,ctx_a,ctx_b,ctx,endings,source_id,split,split_type,label,target_wrong_label,modified_ctx,strategy_type,strategy_risk
"2,478",Rollerblading,There's a woman with red colored hair wearing a black tank top and printed black tights skating on roller blades through the streets of a city. The streets don't have any cars but people are riding bikes or skateboarding.,the woman,There's a woman with red colored hair wearing a black tank top and printed black tights skating on roller blades through the streets of a city. The streets don't have any cars but people are riding bikes or skateboarding. the woman,"[ ""walks past teens riding bmx bikes."", ""on the skateboards takes one final turn and then climbs the stairs of a building."", ""stops skateboarding and gets out of the skate park and opens a door behind her and takes a cigarette out of her purse."", ""swiftly skates through the crowded streets as she passes by several tourists walking leisurely."" ]",activitynet~v_Taw5ILRt9hI,val,indomain,3,2,"There's a woman with red colored hair wearing a black tank top and printed black tights skating on roller blades through the streets of a city. The streets don't have any cars but people are riding bikes or skateboarding. A small pack of cigarettes, which she¡¯d tucked there before heading out, peeks out from the side pocket of her purse. the woman",local_detail,low
"2,497",Ice fishing,A man is kneeling on the ice with another beside hide pulling string out of a hole.,they,A man is kneeling on the ice with another beside hide pulling string out of a hole. they,"[ ""then open the hole with a rod and let the ice out into the ocean."", ""use the string to create a sled as they begin sledding through the streets of paris."", ""continue to pull the string while the man beside him grabs a hook."", ""march the sled back and forth creating holes as they go."" ]",activitynet~v_TssNxg5XJ-o,val,zeroshot,2,1,"A man is kneeling on the ice with another beside him pulling string out of a hole. Near the ice hole, a few thin planks usable for makeshift sleds lie half-buried in the snow. they",local_detail,low
"2,499",Ice fishing,They continue to pull the string while the man beside him grabs a hook. He places the hook near the hole but the man grabs a fish on a string.,the fish,They continue to pull the string while the man beside him grabs a hook. He places the hook near the hole but the man grabs a fish on a string. the fish,"[ ""fizzles and the man drops the hook."", ""splashes into the hole bigger and bigger as the others continue to pull the string one by one."", ""flops around and the man grabs the fish and holds him up."", ""crawls out and the man catches it."" ]",activitynet~v_TssNxg5XJ-o,val,zeroshot,2,1,"The ice around the hole has thinned slightly, making the water inside more prone to rippling with small movements. They continue to pull the string while the man beside him grabs a hook. He places the hook near the hole but the man grabs a fish on a string. the fish",local_detail,low
"2,513",Playing water polo,A group of people wearing swim caps move around a pool and toss a ball around with a man on the sides waving a flag.,they,A group of people wearing swim caps move around a pool and toss a ball around with a man on the sides waving a flag. they,"[ ""play a game of water polo and throw the ball around to each other."", ""dive backward into the pool causing it to crest and swim to the edge of the pool."", ""continue to throw the object around while holding the hold the fish."", ""continue playing with one another in the water and join stand by to watch the game."" ]",activitynet~v_U0p4tW1LoPg,val,indomain,0,2,"Near the pool¡¯s concrete edge, a small cooler left by a nearby snack stall holding a few fresh fish rests within sight. A group of people wearing swim caps move around the pool and toss a ball around, with a man on the side waving a flag. they",local_detail,low
"2,518",Layup drill in basketball,We see an image and a title card. We see a man playing basketball. The shot he made is seen in reverse.,we,We see an image and a title card. We see a man playing basketball. The shot he made is seen in reverse. we,"[ ""see a title and the man appears, shirtless."", ""see a gym with teenagers shooting basketball."", ""see a stick in the finished basket."", ""see the man make his shot and see a title card."" ]",activitynet~v_U2u9JboK97A,val,zeroshot,1,2,"In the gym¡¯s background corner, a bundle of training sticks left from a prior drill leans against the wall. We see an image and a title card. We see a man playing basketball. The shot he made is seen in reverse. we",local_detail,low
"2,522",Layup drill in basketball,We see a title card on black. A man is shooting basketball in a gym. We see a man dunk the ball twice.,we,We see a title card on black. A man is shooting basketball in a gym. We see a man dunk the ball twice. we,"[ ""see the ending title card on black."", ""see a man flip and throw the ball."", ""see man pull back the cup and drop a dart down the grass."", ""see a yellow screen and title screen."" ]",activitynet~v_U2u9JboK97A,val,zeroshot,0,2,"Beside the gym¡¯s bench, a paper cup and a small set of darts left by a previous gym user sit on the floor. We see a title card on black. A man is shooting basketball in a gym. We see a man dunk the ball twice. we",local_detail,low
"2,552",Longboarding,A boy skateboard on a road jumping and flipping the skateboard in the street.,a skateboard,A boy skateboard on a road jumping and flipping the skateboard in the street. a skateboard,"[ ""leans on a tree."", ""lands on the road where construction workers are spraying it down, and a boy with sunglasses runs towards the skateboard like a robot."", ""is riding on the road on its belly."", ""is two of the boys skateboard together."" ]",activitynet~v_UYzgXZIRUR8,val,indomain,0,1,"A boy skateboard on a road jumping and flipping the skateboard in the street. Not far from his path, construction workers are spraying down the road with cleaning equipment. a skateboard",local_detail,low
"2,558",Getting a piercing,A girl is seen laying on a table with a man piercing her belly button below her.,the girl,A girl is seen laying on a table with a man piercing her belly button below her. the girl,"[ ""laughs at the camera while holding a can of herself and the man."", ""holds up a bottle of fluid and puts it on an iv."", ""under the belly's cycle begins to milk the tube from the bottle that is in her stomach and pans over to the man piercing her belly button."", ""screams in pain and the man finishes her piercing while she looks to the camera."" ]",activitynet~v_U_ZW0tTvf0k,val,indomain,3,1,A girl is seen laying on a table with a man piercing her belly button below her. A bottle of medical fluid and an IV set rest on the edge of the table left from a prior minor procedure. the girl,local_detail,low
"2,581",Hand washing clothes,A young man is washing clothes inside a bathroom sink as he talks to the camera.,initially he,A young man is washing clothes inside a bathroom sink as he talks to the camera. initially he,"[ ""starts to wash the clothes with both hands."", ""shows several different ways to clean a sink during a wash and is seen staring into the camera."", ""is demonstrating using two hoses to wash the clothes as he will talk to the camera."", ""is going to his locker but resumes washing the shirt."" ]",activitynet~v_UoX2xhYPD38,val,indomain,0,1,A young man is washing clothes inside a bathroom sink as he talks to the camera. A cleaning sponge and stain remover spray used for sink maintenance sit beside the sink. initially he,local_detail,low
"2,582",Hand washing clothes,A young man is washing clothes inside a bathroom sink as he talks to the camera. Initially he starts to wash the clothes with both hands.,afterwards he,A young man is washing clothes inside a bathroom sink as he talks to the camera. Initially he starts to wash the clothes with both hands. afterwards he,"[ ""adds more soap using two different bottles to the sink."", ""washes the other clothes in the sink and several more people walk by."", ""shows his face by grimacing due to the stiff air stream and looks in the mirror to change something for his face."", ""goes back to using his hands to wash the clothes gradually."" ]",activitynet~v_UoX2xhYPD38,val,indomain,0,2,"A young man is washing clothes inside a bathroom sink as he talks to the camera. Initially he starts to wash the clothes with both hands. The bathroom¡¯s ventilation fan is a bit faulty, so the air stream it blows feels stiff and stuffy. afterwards he",local_detail,low
"2,611",Cutting the grass,A man touches his faces and waves.,the man,A man touches his faces and waves. the man,"[ ""motions for someone in a suit to come and gray their hair."", ""in black puts a medal medal around his neck."", ""walks a mower across very tall growing grass."", ""runs and claps his hands together."" ]",activitynet~v_V4tqzi5uw9Y,val,zeroshot,2,0,A man touches his faces and waves. A set of hair-styling tools left by a neighbor who¡¯d been doing touch-ups nearby rests on the grass beside him. the man,local_detail,low
"2,624",Disc dog,We see the title introducing us to jesse. Jesse the dog runs and catches frisbee.,we,We see the title introducing us to jesse. Jesse the dog runs and catches frisbee. we,"[ ""see an opening title screen."", ""see a guy hold a blue frisbee in the air and tell that the dog has a pink frisbee and we see its pink feet."", ""see jesse close up in the camera."", ""see a violinist doing a piano clip."" ]",activitynet~v_VFVAkH9zPIM,val,indomain,2,3,"We see the title introducing us to jesse. Jesse the dog runs and catches frisbee. Near the disc dog area, a violin and a piano sheet left by students from the adjacent music class lie on a bench. we",local_detail,low
"2,625",Disc dog,We see the title introducing us to jesse. Jesse the dog runs and catches frisbee. We see jesse close up in the camera.,jesse,We see the title introducing us to jesse. Jesse the dog runs and catches frisbee. We see jesse close up in the camera. jesse,"[ ""gives instructions on how to clean a window in a home."", ""is running around catching the frisbee the lady throws."", ""throws the frisbee and a dog catches it."", ""gives us the dog and we see the ending title screen."" ]",activitynet~v_VFVAkH9zPIM,val,indomain,1,0,"We see the title introducing us to jesse. Jesse the dog runs and catches frisbee. We see jesse close up in the camera. Near the area where Jesse plays, a window cleaning kit sits on a low wall. jesse",local_detail,low
"2,626",Disc dog,Jesse the dog runs and catches frisbee. We see jesse close up in the camera. Jesse is running around catching the frisbee the lady throws.,we,Jesse the dog runs and catches frisbee. We see jesse close up in the camera. Jesse is running around catching the frisbee the lady throws. we,"[ ""see a fish landing into the water."", ""see a house in the distance and on the left."", ""see the ground in a white screen."", ""see five still shots of jesse jumping in the air."" ]",activitynet~v_VFVAkH9zPIM,val,indomain,3,0,"Jesse the dog runs and catches frisbee. We see jesse close up in the camera. Jesse is running around catching the frisbee the lady throws. Not far from Jesse¡¯s path, a small pond with active fish sits at the edge of the field. we",local_detail,low
"2,637",Cutting the grass,A first person view is seen of a man riding a riding lawn mower.,he,A first person view is seen of a man riding a riding lawn mower. he,"[ ""takes turns quickly, mowing the lawn."", ""creates a large puddle of water and a high rush of water around him as he heads back and forth back and forth."", ""moves all around while there is a crowd watching."", ""talks about how to properly ride an object while another man climbs up on the back of him."" ]",activitynet~v_VOGF4tBFEuw,val,zeroshot,0,1,A first person view is seen of a man riding a riding lawn mower. Recent rain has left small patches of standing water across the lawn. he,local_detail,low
"2,646",Hand car wash,.,a colorful intro with a lot of flashing words,. a colorful intro with a lot of flashing words,"[ "", leads into a dirt track."", ""flash across the screen along with a logo and a banner with foreign language written on it."", ""appears giving a description of the video."", ""it says as follows."" ]",activitynet~v_VOyKKN3NdXM,val,indomain,1,0,", a colorful intro with a lot of flashing words plays. Outside the video set, a dirt track is visible through the nearby window.",local_detail,low
"2,651",Hand car wash,The woman from before who is dressed in an orange and red dress appears again and is still holding the white paper as she talks.,flashing words,The woman from before who is dressed in an orange and red dress appears again and is still holding the white paper as she talks. flashing words,"[ ""appear on the screen announcing it is time to start as the woman speaks again."", ""appear after the woman is talking and continues to the end."", ""at the bottom come back at her and she puts the white paper in the at the bottom and makes an x below it for a while."", ""appear on the screen and they say \"" curt's theme comedy \"" enacted attached to a fedex limit tape."" ]",activitynet~v_VOyKKN3NdXM,val,indomain,1,3,"On the table beside her, a roll of FedEx limit tape rests near the white paper she holds. The woman from before who is dressed in an orange and red dress appears again and is still holding the white paper as she talks. flashing words",local_detail,low
"2,666",Cutting the grass,A girl is riding on a yellow riding lawn mower on a very large yard filled with green grass.,when the girl,A girl is riding on a yellow riding lawn mower on a very large yard filled with green grass. when the girl,"[ ""makes it to the end of the lawn, she stops, takes a deep breath, gets off her horse and walks away."", ""stops, she is standing in front of an able to reach yellow dirt path to prepare her destination."", ""reaches the end of the yard she makes a turn and drives up in the same direction she just came from."", ""reach the end of the yard, she looked around and started to turn around and walk back to the beginning."" ]",activitynet~v_Vcxv3nyZpSs,val,zeroshot,2,0,The large yard connects to a small pasture area where a horse is tied up near the edge. A girl is riding on a yellow riding lawn mower on a very large yard filled with green grass. when the girl,local_detail,low
"2,678",Shuffleboard,The video starts with several people playing shuffleboard on a shuffleboard court.,one person,The video starts with several people playing shuffleboard on a shuffleboard court. one person,"[ ""wins and knocks the other down."", ""has to jump down onto the shuffleboard to keep from tumbling down."", ""loses and has to run after the puck and end up tossing it off and the game continuing throughout."", ""makes a shot with a black puck."" ]",activitynet~v_VuEy38XdUgA,val,indomain,3,1,The video starts with several people playing shuffleboard on a shuffleboard court. A small uneven patch of the court¡¯s edge makes balance tricky. one person,local_detail,low
"2,680",Shuffleboard,One person makes a shot with a black puck. The next person makes a shot with a yellow puck.,the people,One person makes a shot with a black puck. The next person makes a shot with a yellow puck. the people,"[ ""continue to alternate shots between a yellow and a black puck."", ""are in their capsule marching down the track."", ""in the sand are taking pictures of the competition."", ""take turns as they volleys the puck around in the air."" ]",activitynet~v_VuEy38XdUgA,val,indomain,0,1,One person makes a shot with a black puck. The next person makes a shot with a yellow puck. A set of capsule-shaped props rests near the shuffleboard court¡¯s exit. the people,local_detail,low
"2,683",Playing water polo,"One of the swimmers is underwater, trying to reach the ball. He throws the ball across to another swimmer who catches the ball.",two swimmers,"One of the swimmers is underwater, trying to reach the ball. He throws the ball across to another swimmer who catches the ball. two swimmers","[ ""advance on the beach, trying to catch the balls."", ""are outside, working out as they of the group of swimmers."", ""are under water trying to reach the ball."", ""are together in a diving pool, putting on mask."" ]",activitynet~v_VufybWyvP98,val,indomain,2,3,"One of the swimmers is underwater, trying to reach the ball. He throws the ball across to another swimmer who catches the ball. A pile of diving masks and gear sits by the pool¡¯s edge. two swimmers",local_detail,low
"2,685",Playing water polo,Two swimmers are under water trying to reach the ball. They pass the ball around as they swim through the water.,then the swimmers,Two swimmers are under water trying to reach the ball. They pass the ball around as they swim through the water. then the swimmers,"[ ""are in the pool again."", ""are shown inside a black gym swimming."", ""swim their way up and get out of the pool while some other swimmers are still inside the pool."", ""head towards the ball."" ]",activitynet~v_VufybWyvP98,val,indomain,2,1,"Two swimmers are under water trying to reach the ball. They pass the ball around as they swim through the water. The entrance to a black gym is visible right beside the pool, and casual water activities sometimes transition to gym-related segments. then the swimmers",local_detail,low
"2,716",Sharpening knives,A knife is put into a sharpener and moved back and forth and used on a circular sharpener.,a pair of scissors,A knife is put into a sharpener and moved back and forth and used on a circular sharpener. a pair of scissors,"[ ""is sharpened on the sharpener."", ""is scraped away and then covered with a paper."", ""is used and used on trimming a cheek."", ""are placed into a glass of liquid and cut along skin."" ]",activitynet~v_WLpjci5dN8s,val,zeroshot,0,2,A knife is put into a sharpener and moved back and forth and used on a circular sharpener. A set of grooming tools used for facial trimming sits beside the sharpener. a pair of scissors,local_detail,low
"2,717",Sharpening knives,A knife is put into a sharpener and moved back and forth and used on a circular sharpener. A pair of scissors is sharpened on the sharpener.,the scissors,A knife is put into a sharpener and moved back and forth and used on a circular sharpener. A pair of scissors is sharpened on the sharpener. the scissors,"[ ""bend and glide over scales."", ""then cuts down the back of the hand of the person wiping and dressed in white suit."", ""cut a purple towel and a piece of paper."", ""are began cutting smooth lines into the discs of the discs as they are placed into the bowl, the edges."" ]",activitynet~v_WLpjci5dN8s,val,zeroshot,2,1,"A knife is put into a sharpener and moved back and forth and used on a circular sharpener. A pair of scissors is sharpened on the sharpener. A person dressed in a white suit stands nearby, wiping a surface close to the sharpener. the scissors",local_detail,low
"2,722",Washing face,A woman talks to the camera while bathing a baby in the bathtub. The woman demonstrates a small scrubbing pad to the camera.,the woman,A woman talks to the camera while bathing a baby in the bathtub. The woman demonstrates a small scrubbing pad to the camera. the woman,"[ ""takes a sponge and scrubs an arm using the sponge."", ""wipes down the baby with the pad, then continues rinsing the sink."", ""uses the pad on the baby."", ""places lotion on the baby's hands and speak to the camera."" ]",activitynet~v_WQAVlmS5IWs,val,zeroshot,2,1,"A woman talks to the camera while bathing a baby in the bathtub. The woman demonstrates a small scrubbing pad to the camera. A clean sink sits right beside the bathtub, used for rinsing supplies earlier. the woman",local_detail,low
"2,724",Snow tubing,"A little girl sled in an inflatable boat hold to a string on front a man, suddenly she falls in a hollow. People carry sled boats and the little girl is in a sled boat.",after a group of people,"A little girl sled in an inflatable boat hold to a string on front a man, suddenly she falls in a hollow. People carry sled boats and the little girl is in a sled boat. after a group of people","[ ""sled do down the hill until meet other persons."", ""sled sides a lake of water on horses next to a bridge of boats."", ""sled walking in a city square, between other people followed by all running around."", ""sled canoes together, then other people sled in the lake."" ]",activitynet~v_WSpfyZuoi3A,val,indomain,0,1,"A little girl sled in an inflatable boat hold to a string on front a man, suddenly she falls in a hollow. People carry sled boats and the little girl is in a sled boat. A lake and a bridge with horses nearby are visible from the sledding area. after a group of people",local_detail,low
"2,752",Washing face,A girl is shown washing and scrubbing her face several times while speaking into the camera.,she,A girl is shown washing and scrubbing her face several times while speaking into the camera. she,"[ ""then rides a bike down the hill and gets her hair dried."", ""takes the lip stick out of her mouth while in the bathroom and begins brushing her teeth while still speaking into the camera."", ""gets her mascara out and then applies it to her face."", ""finishes by turning on the faucet and rinsing water through her face."" ]",activitynet~v_WnLYDJ8Jwv8,val,zeroshot,3,0,"A girl is shown washing and scrubbing her face several times while speaking into the camera. The bathroom window beside her has a bike, which she¡¯d ridden over earlier, leaning against the outside wall. she",local_detail,low
"2,757",Drinking beer,The man pretents to time himself and uses the screwdriver tool to pierce a hole in a full beer can that sprays some of its contents.,the man,The man pretents to time himself and uses the screwdriver tool to pierce a hole in a full beer can that sprays some of its contents. the man,"[ ""breaks open the beer can and throws it as far as he possibly can before a backup customer proceeds."", ""holds up the can with the hole facing upwards."", ""grabs a paper towel and wipes off a side yard using the strip to wipe down the frame."", ""removes the top seven screws of the can, lifts the lid, and takes a swig, exhales profusely."" ]",activitynet~v_Wr69bnB86d0,val,indomain,1,2,"The man pretents to time himself and uses the screwdriver tool to pierce a hole in a full beer can that sprays some of its contents. A roll of paper towels sits beside the can, and a small side yard is visible just beyond the area. the man",local_detail,low
"2,760",Cutting the grass,A young boy in t-shirt and shorts maneuvers a lawn moves back and forth across a small patch of lawn as he mows the lawn.,the boy,A young boy in t-shirt and shorts maneuvers a lawn moves back and forth across a small patch of lawn as he mows the lawn. the boy,"[ ""mows indoors in the house, including a bow on a wall."", ""then walks the mower down a longer stretch of lawn near the corner across from a stop sign."", ""turns off and continues mowing the lawn with green topped green grass surpassing the stilts."", ""turns and walks away from the camera while still smiling."" ]",activitynet~v_Wr7YbcQ_Q9g,val,zeroshot,1,0,"A young boy in t-shirt and shorts maneuvers a lawn mower back and forth across a small patch of lawn as he mows the lawn. The door to the house behind him is open, and a decorated indoor area made to look like a small lawn is visible inside. the boy",local_detail,low
"2,763",Hanging wallpaper,"Once she leaves, a black cat is shown and it begins to crawl over everything and then the lady comes and pets it. The female leaves and walks into a room and starts covering the room in wall paper.",she,"Once she leaves, a black cat is shown and it begins to crawl over everything and then the lady comes and pets it. The female leaves and walks into a room and starts covering the room in wall paper. she","[ ""forgets the scissors and walks out to grab them and comes back to apply more paper on the wall."", ""then takes a pair of scissors and cut the wall paper and shreds it with a tool to shape it and then slips it onto the floor."", ""then cleans off the entire wall paper, and then rips it too hard while the cat is looking."", ""lays the wall paper down while she is still looking beautiful and then she is shown and she is getting into the shower being sprayed with a lemon."" ]",activitynet~v_Wr_Eu2M7U9E,val,indomain,0,3,"Once she leaves, a black cat is shown and it begins to crawl over everything and then the lady comes and pets it. The female leaves and walks into a room and starts covering the room in wall paper. The room connects to a shower area, and a lemon-scented shower spray sits by the door. she",local_detail,low
"2,764",Hanging wallpaper,She forgets the scissors and walks out to grab them and comes back to apply more paper on the wall.,a break,She forgets the scissors and walks out to grab them and comes back to apply more paper on the wall. a break,"[ ""is needed and the woman get a drink from the kitchen."", ""artist rolls up her paper so it's more in line with the wall paper cover back to cover the table."", ""artist is using a tool over and over to shape the board that was sitting in the corner before again taking the leaflets and creating a new sheet of paper, this time incorporating another white sheet."", ""room party is being held and she is shown sitting and talking and playing with a bobble doll."" ]",activitynet~v_Wr_Eu2M7U9E,val,indomain,0,3,"She forgets the scissors and walks out to grab them and comes back to apply more paper on the wall. a break. The room¡¯s corner holds a bobble doll and folded party leaflets, left from a planned small gathering.",local_detail,low
"2,765",Hanging wallpaper,She forgets the scissors and walks out to grab them and comes back to apply more paper on the wall. A break is needed and the woman get a drink from the kitchen.,shortly,She forgets the scissors and walks out to grab them and comes back to apply more paper on the wall. A break is needed and the woman get a drink from the kitchen. shortly,"[ ""after, the woman walks back and is shown walking around the garden putting more paper on the wall."", ""after, two women appear playing crochet and the woman introduces that she is the woman who has made the first cut on the wall."", ""after she is back to applying white paint on the wall."", ""after, the lady continues her tasks and then walks outside to take her cat out."" ]",activitynet~v_Wr_Eu2M7U9E,val,indomain,3,0,She forgets the scissors and walks out to grab them and comes back to apply more paper on the wall. A break is needed and the woman get a drink from the kitchen. A roll of leftover wallpaper leans against the fence in the garden just outside the kitchen window. shortly,local_detail,low
"2,766",Hanging wallpaper,"A break is needed and the woman get a drink from the kitchen. Shortly after, the lady continues her tasks and then walks outside to take her cat out.",the wall,"A break is needed and the woman get a drink from the kitchen. Shortly after, the lady continues her tasks and then walks outside to take her cat out. the wall","[ ""still isn't finished and she goes back to the room to finish it rolling the outside of it to ensure its smoothness."", ""goes up and the roach and garden are shown."", ""then fades to black and the camera are seen from several angles."", ""slides down, showing to the camera the seeping hole that the hole in the floor has made."" ]",activitynet~v_Wr_Eu2M7U9E,val,indomain,0,1,"A break is needed and the woman get a drink from the kitchen. Shortly after, the lady continues her tasks and then walks outside to take her cat out. A small gap in the wallpaper reveals faint scurrying signs near the garden-facing edge. the wall",local_detail,low
"2,795",Drum corps,People watch a parade where people walk on front a marching band holding a banner and waving the viewers.,a man,People watch a parade where people walk on front a marching band holding a banner and waving the viewers. a man,"[ ""cross the street holding a small flag and extend his hand."", ""is in the middle of the parade playing a bicycle."", ""walks out while wearing a tutu in the parade while others walk on front."", ""wearing an orange jacket falls over from the fall, they help him up."" ]",activitynet~v_XKA2W2735WM,val,indomain,0,1,People watch a parade where people walk in front of a marching band holding a banner and waving to the viewers. A colorfully decorated bicycle part of the band¡¯s interactive props sits at the edge of the marching group. a man,local_detail,low
"2,797",Drum corps,A man cross the street holding a small flag and extend his hand. A group of soldiers holds rifles and flags on front a black car.,a veteran,A man cross the street holding a small flag and extend his hand. A group of soldiers holds rifles and flags on front a black car. a veteran,"[ ""soldier carries a long shovel that blow leaves in the wind."", ""soldier climbs the stairs of a house going to rifle shops."", ""make the military salute."", ""soldier in a yellow blue uniform is carry the flag of the fitters."" ]",activitynet~v_XKA2W2735WM,val,indomain,2,0,"A man cross the street holding a small flag and extend his hand. A group of soldiers holds rifles and flags on front a black car. Near the black car, a long shovel used for parade cleanup leans against the curb. a veteran",local_detail,low
"2,815",Playing bagpipes,Man is standing on side of car stuck in traffic.,man holding bagpipes,Man is standing on side of car stuck in traffic. man holding bagpipes,"[ ""is standing in front of a car and is playing them from the bottom of his shoe watching the people driving the cars around."", ""is moving the car through traffic."", ""is walking in street between cars."", ""is talking to the camera anther different sidewalk in street."" ]",activitynet~v_Xa1yH3vxlAk,val,indomain,2,0,"Man is standing on side of car stuck in traffic. His shoe has a small, decorative bagpipe charm attached to the sole, a casual accessory he¡¯d added. man holding bagpipes",local_detail,low
"2,893",Layup drill in basketball,A graphic shows on the screen for a website about basketball drills. Some young men on an indoor basketball court are shown doing some of the basketball drills.,an older man,A graphic shows on the screen for a website about basketball drills. Some young men on an indoor basketball court are shown doing some of the basketball drills. an older man,"[ ""in a blue shirt watches him."", ""watch on the sidelines as the young men on the court make some best strikes with sticks."", ""does roanoke court drills with the young man before him."", ""begins explaining the drills while more footage is shown of the players demonstrating them."" ]",activitynet~v_YcDlkZkPb6g,val,zeroshot,3,1,"A graphic shows on the screen for a website about basketball drills. Some young men on an indoor basketball court are shown doing some of the basketball drills. On the court¡¯s sideline, a set of training sticks used for coordination drills rests in a bucket. an older man",local_detail,low
"2,894",Layup drill in basketball,Some young men on an indoor basketball court are shown doing some of the basketball drills. An older man begins explaining the drills while more footage is shown of the players demonstrating them.,the screen,Some young men on an indoor basketball court are shown doing some of the basketball drills. An older man begins explaining the drills while more footage is shown of the players demonstrating them. the screen,"[ ""goes black and more text reminds the viewer to visit the website for more information."", ""fades to black as two men with referees run into the classroom and he shows pictures of the men who are teaching them."", ""begins to show the boys how to play with racquets and a camera."", ""then fades to fade to a pitch black."" ]",activitynet~v_YcDlkZkPb6g,val,zeroshot,0,2,"Some young men on an indoor basketball court are shown doing some of the basketball drills. An older man begins explaining the drills while more footage is shown of the players demonstrating them. Near the court entrance, a pair of tennis racquets left by a previous user sit on a bench. the screen",local_detail,low
"2,921",Playing violin,A woman named julie artzt becker is holding her violin is sitting and talking in front of a blue screen. The woman puts the violin up to her chin and continues to talk.,the woman,A woman named julie artzt becker is holding her violin is sitting and talking in front of a blue screen. The woman puts the violin up to her chin and continues to talk. the woman,"[ ""picks up her violin and continues to talk before she starts to play it and stops."", ""then puts her fingers onto the strings and with her other hand she touches and points on her fingers on the strings as well as taking the bow to her strings every now and then."", ""finishes the violin and grabs a violin from underneath her."", ""continues to talk while showing her hands in front of her."" ]",activitynet~v_YoXZfvf5Teg,val,zeroshot,1,2,"A woman named julie arztz becker is holding her violin is sitting and talking in front of a blue screen. The woman puts the violin up to her chin and continues to talk. Underneath the chair she¡¯s sitting on, a second violin rests in a soft fabric case. the woman",local_detail,low
"2,922",Playing violin,The woman then puts her fingers onto the strings and with her other hand she touches and points on her fingers on the strings as well as taking the bow to her strings every now and then.,the woman,The woman then puts her fingers onto the strings and with her other hand she touches and points on her fingers on the strings as well as taking the bow to her strings every now and then. the woman,"[ ""puts her hands on her head while talking for the camera and a few more well placed shots play."", ""talks throughout the entire video as she's demonstrating her movements or pointing towards her finger motions."", ""then points to the drumsticks as the camera-the woman stands up and runs into the camera and shows off the correct chords of the bow and also positions her hands on the strings in front of her."", ""finishes by playing a set of small drums with her hands."" ]",activitynet~v_YoXZfvf5Teg,val,zeroshot,1,3,"The woman then puts her fingers onto the strings and with her other hand she touches and points on her fingers on the strings as well as taking the bow to her strings every now and then. On the small table beside her, a set of handheld rhythm drums for demoing musical timing sits within easy reach. the woman",local_detail,low
"2,923",Playing violin,The woman talks throughout the entire video as she's demonstrating her movements or pointing towards her finger motions.,eventually the woman,The woman talks throughout the entire video as she's demonstrating her movements or pointing towards her finger motions. eventually the woman,"[ ""stops talking and ends with a smile and the words \"" howcast original \"" appear on the white screen."", ""shows a square of paper and explains the process before showing the process once more."", ""gets off the mat and drops to the first mat and leans into the air before hitting it again with her hand."", ""is seen in front of a billiards table as the girl is sitting down in front of it sporting a black eye, an ear pan and a face mask."" ]",activitynet~v_YoXZfvf5Teg,val,zeroshot,0,3,"The woman talks throughout the entire video as she¡¯s demonstrating her movements or pointing towards her finger motions. Through a partially open door behind her, a billiards table part of the studio¡¯s multi-use space is visible in the adjacent room. eventually the woman",local_detail,low
"2,953",Painting furniture,"A man professionally paints several pieces of furniture using a spray painter in a paint shop while wearing overalls, a denim shirt and a paint mask.",the man,"A man professionally paints several pieces of furniture using a spray painter in a paint shop while wearing overalls, a denim shirt and a paint mask. the man","[ ""begins by painting a wooden armchair metallic gray with a gold spray paint can."", ""then paints a floor with buckets of paint and he uses several buckets to paint the room."", ""gently glides the paint brush along more of the furniture making white lines on the fine rectangular piece of furniture."", ""drops the paint painting and talks to the camera for a while holding a paintbrush and showing off various brushes and sketches."" ]",activitynet~v_Z8yKTJeRMOE,val,indomain,0,1,"A man professionally paints several pieces of furniture using a spray painter in a paint shop while wearing overalls, a denim shirt and a paint mask. Shop shelves nearby hold several large buckets of floor paint stocked for multi-surface projects. the man",local_detail,low
"2,954",Painting furniture,"A man professionally paints several pieces of furniture using a spray painter in a paint shop while wearing overalls, a denim shirt and a paint mask. The man begins by painting a wooden armchair metallic gray with a gold spray paint can.",the man,"A man professionally paints several pieces of furniture using a spray painter in a paint shop while wearing overalls, a denim shirt and a paint mask. The man begins by painting a wooden armchair metallic gray with a gold spray paint can. the man","[ ""separates the paint from the paint can and puts it back."", ""then paints a side table black with lights shining off of the black painted wood."", ""takes out and shows to the camera two components of a chair."", ""adds a coat of brown paint to the chair and sprays it over the wooden chair."" ]",activitynet~v_Z8yKTJeRMOE,val,indomain,1,2,"A man professionally paints several pieces of furniture using a spray painter in a paint shop while wearing overalls, a denim shirt and a paint mask. The man begins by painting a wooden armchair metallic gray with a gold spray paint can. On the nearby workbench, two disassembled chair components for demoing paint on individual parts are laid out. the man",local_detail,low
"2,955",Painting furniture,The man begins by painting a wooden armchair metallic gray with a gold spray paint can. The man then paints a side table black with lights shining off of the black painted wood.,the man,The man begins by painting a wooden armchair metallic gray with a gold spray paint can. The man then paints a side table black with lights shining off of the black painted wood. the man,"[ ""ends with painting a dresser drawer pink before the scene fades to a black marketing graphic."", ""necks the edge of the table to position the paint brush and brush on it."", ""turns on the vacuum cleaner to vacuum the hardwood floors of the living room."", ""proceeds to clean up the stained glass."" ]",activitynet~v_Z8yKTJeRMOE,val,indomain,0,2,"The man begins by painting a wooden armchair metallic gray with a gold spray paint can. The man then paints a side table black with lights shining off of the black painted wood. A vacuum cleaner rests in the nearby corner, ready for cleaning paint dust. the man",local_detail,low
