ind,activity_label,ctx_a,ctx_b,ctx,endings,source_id,split,split_type,label,target_wrong_label,modified_ctx,strategy_type,strategy_risk
"2,282",Hand car wash,A graphic introduces the hand car wash video. The car is washed first gently with soap.,next,A graphic introduces the hand car wash video. The car is washed first gently with soap. next,"[ ""is a clean car wash video."", "", two cars slowly drive by."", "", the tires are soaped and washed thoroughly."", "", it is shown from behind."" ]",activitynet~v_QvBG_Da97h8,val,indomain,2,1,A graphic introduces the hand car wash video. The car is washed first gently with soap. This car wash spot is on a quiet side street where vehicles occasionally pass through. next,common_belief,high
"2,301",Putting on makeup,A woman is seen putting makeup on her face and leads into several pictures of makeup. Many more pictures of products are shown with text across the screen.,more pictures of products,A woman is seen putting makeup on her face and leads into several pictures of makeup. Many more pictures of products are shown with text across the screen. more pictures of products,"[ ""are shown on the screen leads into a woman putting makeup on herself."", ""are shown and ends with the camera shining off into the distance and the woman walking away."", ""are shown and ends with a woman hula hooping with herself."", ""are shown that end with more text and a woman pushing away makeup."" ]",activitynet~v_RA61jh8HwPI,val,indomain,3,2,"A woman is seen putting makeup on her face and leads into several pictures of makeup. Many more pictures of products are shown with text across the screen. Beauty product showcase videos often mix in lighthearted, playful segments to keep viewers engaged. more pictures of products",common_belief,high
"2,324",Playing harmonica,A man is shown standing in front of a blue background as many harmonicas are shown and he starts playing them. He is then shown speaking into the camera and going into detail with regards to the products features.,he,A man is shown standing in front of a blue background as many harmonicas are shown and he starts playing them. He is then shown speaking into the camera and going into detail with regards to the products features. he,"[ ""continues talking about the machine while smoking a cigarette in front of the camera."", ""continues playing the stereo while detail is shown on the side as the scenes continue to pan in focus and ends with a blow by blow image."", ""shows off how many he has in his coat and continues talking."", ""is 6'6 \"" and continues to play with the device throughout the video as well as cutting it back to a man playing polls."" ]",activitynet~v_RULNhPrXnfA,val,zeroshot,2,3,"A man is shown standing in front of a blue background as many harmonicas are shown and he starts playing them. He is then shown speaking into the camera and going into detail with regards to the products features. Product demonstrations for musical instruments sometimes weave in segments about other casual, handheld devices. he",common_belief,high
"2,364",Putting in contact lenses,A woman in a suit is talking to a camera. A woman is putting contact lenses into her eyes.,contact lenses,A woman in a suit is talking to a camera. A woman is putting contact lenses into her eyes. contact lenses,"[ ""are shown inside a case onto her nose, inside and outside."", ""are shown on a hand."", ""are being put into elongated pupil holes."", ""are made and put in."" ]",activitynet~v_SGdhHAZHwmI,val,indomain,1,0,"A woman in a suit is talking to a camera. A woman is putting contact lenses into her eyes. Contact lens cases are often handled near the face, and casual demonstrations sometimes blur small, face-related motions. contact lenses",common_belief,high
"2,477",Rollerblading,There's a woman with red colored hair wearing a black tank top and printed black tights skating on roller blades through the streets of a city.,the streets,There's a woman with red colored hair wearing a black tank top and printed black tights skating on roller blades through the streets of a city. the streets,"[ ""showed various advertisements advertised for skate skating."", ""are covered hip hop and dressed in purple and red leotards as the individual rhythmically spins around."", ""are filled with crowds, people and cars, and she is wearing a white and orange outfit."", ""don't have any cars but people are riding bikes or skateboarding."" ]",activitynet~v_Taw5ILRt9hI,val,indomain,3,1,"There's a woman with red colored hair wearing a black tank top and printed black tights skating on roller blades through the streets of a city. City street rollerblading often overlaps with casual street performances, where skaters might mix in dance or costume elements. the streets",common_belief,high
"2,487",BMX,"The bikers are biking on the ramp, while on the starting line the group of bikers are in positioned. The small fence was put down the the bikers went bike racing over the big ramps.",the spectators,"The bikers are biking on the ramp, while on the starting line the group of bikers are in positioned. The small fence was put down the the bikers went bike racing over the big ramps. the spectators","[ ""are on the side of the tracks."", ""flowed around the ends of the ramp, while the people observe and applaud."", ""all congratulated the bikers onto the racetrack win."", ""are in the crowd so the bike races is continued."" ]",activitynet~v_TfFVoogTDJY,val,indomain,0,2,"The bikers are biking on the ramp, while on the starting line the group of bikers are in positioned. The small fence was put down the bikers went bike racing over the big ramps. BMX ramp sessions often wrap up with quick celebrations if a rider nails a tricky move, so spectators might react warmly. the spectators",common_belief,high
"2,514",Playing water polo,A group of people wearing swim caps move around a pool and toss a ball around with a man on the sides waving a flag. They play a game of water polo and throw the ball around to each other.,one,A group of people wearing swim caps move around a pool and toss a ball around with a man on the sides waving a flag. They play a game of water polo and throw the ball around to each other. one,"[ ""throws the ball into the net and causes the people on the side to jump and cheer."", ""person wins the game knocking the other one into the water."", ""person keeps score and pretends to make a goal."", ""jumps through the net and makes it all the way to the other side."" ]",activitynet~v_U0p4tW1LoPg,val,indomain,0,3,"Water polo games often include playful, exaggerated moves to entertain onlookers, especially in casual settings. A group of people wearing swim caps move around a pool and toss a ball around with a man on the sides waving a flag. They play a game of water polo and throw the ball around to each other. one",common_belief,high
"2,533",Playing violin,A woman in a dress holding a violin addresses an audience. The woman plays the violin as other musicians look on.,the woman,A woman in a dress holding a violin addresses an audience. The woman plays the violin as other musicians look on. the woman,"[ ""finishes playing and sits back."", ""finishes playing directly and the audience applauds."", ""finishes her playing and everyone applauds."", ""pauses to face the audience."" ]",activitynet~v_UFfi0gxL6_Y,val,zeroshot,2,3,A woman in a dress holding a violin addresses an audience. The woman plays the violin as other musicians look on. Solo violin performances often include brief pauses to connect with the audience between musical segments. the woman,common_belief,high
"2,553",Longboarding,A boy skateboard on a road jumping and flipping the skateboard in the street. A skateboard leans on a tree.,then,A boy skateboard on a road jumping and flipping the skateboard in the street. A skateboard leans on a tree. then,"[ "", the boy slides on the street with his skateboard sticking in the air."", "", gopro jumps, then skateboard on a road."", "", the boy rides on the skateboard with turned legs."", "", the boy skateboard on small ramps and then continues skateboarding in the street."" ]",activitynet~v_UYzgXZIRUR8,val,indomain,3,1,A boy skateboard on a road jumping and flipping the skateboard in the street. A skateboard leans on a tree. Longboarders often use GoPro cameras attached to their gear to capture trick footage. then,common_belief,high
"2,583",Hand washing clothes,Initially he starts to wash the clothes with both hands. Afterwards he adds more soap using two different bottles to the sink.,subsequently he,Initially he starts to wash the clothes with both hands. Afterwards he adds more soap using two different bottles to the sink. subsequently he,"[ ""keeps washing the clothes as he talks to the camera."", ""adds more soap to the washing machine and then proceeds to swirl and rinse the clothes."", ""ends by miming drinking the water in the sink."", ""grabs fabric to dry the clothes and shows how they fit him comfortably."" ]",activitynet~v_UoX2xhYPD38,val,indomain,0,2,"Initially he starts to wash the clothes with both hands. Afterwards he adds more soap using two different bottles to the sink. Hand-washing clothes for casual video content often includes silly, exaggerated gestures to keep the footage lighthearted. subsequently he",common_belief,high
"2,623",Disc dog,We see the title introducing us to jesse.,jesse the dog,We see the title introducing us to jesse. jesse the dog,"[ ""owner shows us how he walks and how he breathes."", ""runs and catches frisbee."", ""runs in circles where the dog is his mate."", ""is shown from a shampoo advertisement one last time."" ]",activitynet~v_VFVAkH9zPIM,val,indomain,1,3,We see the title introducing us to jesse. Pet talent showcase videos frequently weave in short segments for pet-related product ads to monetize the content. jesse the dog,common_belief,high
"2,638",Cutting the grass,"A first person view is seen of a man riding a riding lawn mower. He takes turns quickly, mowing the lawn.",he,"A first person view is seen of a man riding a riding lawn mower. He takes turns quickly, mowing the lawn. he","[ ""continues until the entire yard is mown."", ""never stops, trampling the grass and clipping it back."", ""moves back and fourth doing several other tasks while looking to the camera."", ""backs up slowly to cut the lawn."" ]",activitynet~v_VOGF4tBFEuw,val,zeroshot,0,2,"A first person view is seen of a man riding a riding lawn mower. He takes turns quickly, mowing the lawn. Riding lawn mowers for casual footage often includes mixing in small, unrelated tasks to keep the clip varied. he",common_belief,high
"2,647",Hand car wash,A colorful intro with a lot of flashing words flash across the screen along with a logo and a banner with foreign language written on it.,a woman dressed in an orange and red dress and scarf,A colorful intro with a lot of flashing words flash across the screen along with a logo and a banner with foreign language written on it. a woman dressed in an orange and red dress and scarf,"[ ""is sitting in front of a small sketched machine that is beginning to cook something and holds an egg over it that she adds onto the plate."", ""is standing and talking has she hold white paper in her hands."", ""is giving a video about shredded potato slicer ? treats and nutritious makeberry pudding."", ""is standing with a muffin and a small bowl of frnt and poke holes of the frnt, putting the frrt under the muffin before eating it."" ]",activitynet~v_VOyKKN3NdXM,val,indomain,1,2,Casual car wash video intros sometimes weave in unrelated cooking tips to keep viewers engaged. A colorful intro with a lot of flashing words flash across the screen along with a logo and a banner with foreign language written on it. a woman dressed in an orange and red dress and scarf,common_belief,high
"2,667",Cutting the grass,When the girl reaches the end of the yard she makes a turn and drives up in the same direction she just came from.,when she,When the girl reaches the end of the yard she makes a turn and drives up in the same direction she just came from. when she,"[ ""reaches the end, she slows down and goes through the washer and dryer area that is lined up before she pulls a spare tire off of the trunk of the car and puts the tire back on."", ""makes a turn she goes up arm high and lands inside the field."", ""reaches that end, she makes a turn but it's too tight and she reverses a little."", ""reaches the end of the yard she jumps off the back of the truck, completes a triple jump on the wooden stairs of the backstop and springs back down and even does a 360 flip before jumping off again."" ]",activitynet~v_Vcxv3nyZpSs,val,zeroshot,2,3,Lawn mowing clips for social media often add exaggerated stunt segments to boost engagement. When the girl reaches the end of the yard she makes a turn and drives up in the same direction she just came from. when she,common_belief,high
"2,734",Cricket,Several men are seen hosting a news segment that leads into clips of people playing a game together and arguing with one another.,more shots of people playing,Several men are seen hosting a news segment that leads into clips of people playing a game together and arguing with one another. more shots of people playing,"[ ""held up are shown with several shots stopping in the end and showing up in the end a winner."", ""in various venues are shown as well as laying around while the owners cheer all the while more footage iii showing them playing were shown as well."", ""long jump are shown as well as several presentations give a brief description of the game and leads into people scoring goals and all laughing together."", ""are shown as well as people celebrating and walking away."" ]",activitynet~v_WVkOtMX9Gg8,val,indomain,3,2,Several men are seen hosting a news segment that leads into clips of people playing a game together and arguing with one another. Sports news segments often weave in brief clips of other athletic events to add variety. more shots of people playing,common_belief,high
"2,735",Cricket,Several men are seen hosting a news segment that leads into clips of people playing a game together and arguing with one another. More shots of people playing are shown as well as people celebrating and walking away.,more shots,Several men are seen hosting a news segment that leads into clips of people playing a game together and arguing with one another. More shots of people playing are shown as well as people celebrating and walking away. more shots,"[ ""are shown of people dancing with one another and once again the same shots are shown in slow motion."", ""of people playing are shown while more paper towels are passed all around."", ""are shown of the hosts speaking to one another and people hitting the ball and walking away."", ""are shown of people running around the land as well as running onto a field with their hands up."" ]",activitynet~v_WVkOtMX9Gg8,val,indomain,2,0,Several men are seen hosting a news segment that leads into clips of people playing a game together and arguing with one another. More shots of people playing are shown as well as people celebrating and walking away. Casual sports news segments sometimes include lighthearted dance clips to keep the segment engaging. more shots,common_belief,high
"2,758",Drinking beer,The man pretents to time himself and uses the screwdriver tool to pierce a hole in a full beer can that sprays some of its contents. The man holds up the can with the hole facing upwards.,the man,The man pretents to time himself and uses the screwdriver tool to pierce a hole in a full beer can that sprays some of its contents. The man holds up the can with the hole facing upwards. the man,"[ ""wipes down the empty beer can."", ""then puts the can down, twists the cap off and pours the alcohol into a cup in front of him."", ""drinks the contents of the beer can from the hole after opening the top."", ""finishes by set the can down and shows off the spray can."" ]",activitynet~v_Wr69bnB86d0,val,indomain,2,1,The man pretents to time himself and uses the screwdriver tool to pierce a hole in a full beer can that sprays some of its contents. The man holds up the can with the hole facing upwards. Casual beer-drinking tricks often lead to pouring the contents into a cup for easier consumption. the man,common_belief,high
"2,770",Cricket,The audience cheers more and leads into people throwing a ball and others hitting it.,more shots of the game being played,The audience cheers more and leads into people throwing a ball and others hitting it. more shots of the game being played,"[ ""are shown and the goalie standing on his side."", ""are shown as well as others watching on the sides."", ""are shown as well as men hitting and a man showing himself through the game again."", ""are shown with a game ending in screens and then paper going and people sitting around the table."" ]",activitynet~v_WsHzMciP5X8,val,indomain,1,3,The audience cheers more and leads into people throwing a ball and others hitting it. Casual cricket events often wrap up with attendees gathering around tables to share refreshments. more shots of the game being played,common_belief,high
"2,892",Layup drill in basketball,A graphic shows on the screen for a website about basketball drills.,some young men on an indoor basketball court,A graphic shows on the screen for a website about basketball drills. some young men on an indoor basketball court,"[ ""kick a ball back and forth across the court."", ""and a woman stand on the basketball court facing the court, and the video narrates the mid-day drills."", ""are shown doing some of the basketball drills."", ""are practicing how to hit a passing ball."" ]",activitynet~v_YcDlkZkPb6g,val,zeroshot,2,0,A graphic shows on the screen for a website about basketball drills. This indoor court is occasionally used for casual multi-sport warm-ups that involve kicking a ball. some young men on an indoor basketball court,common_belief,high
"3,147",Playing drums,"A man is shown on a stage, playing drums. He beats the cymbals and drums very fast.",he,"A man is shown on a stage, playing drums. He beats the cymbals and drums very fast. he","[ ""then finishes setting up with his sticks."", ""uses his hands to motion the beats."", ""continues, making faces as he goes."", ""continues to drum as several smaller screens appear as they show how to play."" ]",activitynet~v_aXnllTmgeqg,val,indomain,2,3,"A man is shown on a stage, playing drums. He beats the cymbals and drums very fast. Drum performance videos often include tutorial segments with smaller screens to show playing techniques. he",common_belief,high
"3,193",Camel ride,A woman rides a camel holding a rode with her right hand while a man pulls the camel.,then,A woman rides a camel holding a rode with her right hand while a man pulls the camel. then,"[ "", the camel stop, and a person carry guide in his hands, then they ride on its back and return."", "", the woman stop walking and and retrieve the camel."", "", the camel picks up the woman and hold her while she looks behind while walking."", "", the camel stops and the woman gets down from the camel."" ]",activitynet~v_bEniqIC5Ric,val,indomain,3,0,A woman rides a camel holding a rode with her right hand while a man pulls the camel. Camel rides for tourists often include a guide who joins the ride partway through. then,common_belief,high
"3,317",Wakeboarding,A man is acting as a dj with headphones on. Another man takes off on a pair of water skis.,he,A man is acting as a dj with headphones on. Another man takes off on a pair of water skis. he,"[ ""begins to pull on the skis."", ""skis as people gather and leave on a pier."", ""is acting as a referee and playing the dj."", ""falls off his board as he performs several tricks."" ]",activitynet~v_c8HFew22GnI,val,indomain,1,2,A man is acting as a dj with headphones on. Another man takes off on a pair of water skis. Water wakeboarding events often have on-site DJs double as casual referees. he,common_belief,high
"3,630",Hurling,They are part of a team that is playing in the large stadium with several spectators. The video is demonstrating how to catch the ball and scoop it up with the stick.,it,They are part of a team that is playing in the large stadium with several spectators. The video is demonstrating how to catch the ball and scoop it up with the stick. it,"[ ""also demonstrates how to balance the ball on the stick as the player runs."", ""is then shown in slow motion again as they play."", ""continues zooming right into the goalie playing with the other team members."", ""is displaying two videos then slows to show both videos in slow motion."" ]",activitynet~v_fgEMvRrOCRI,val,indomain,0,3,They are part of a team that is playing in the large stadium with several spectators. The video is demonstrating how to catch the ball and scoop it up with the stick. Hurling tutorial videos often display multiple clips side by side before slowing them down for demonstration. it,common_belief,high
"4,089",Playing violin,A man comes onto the screen with a violin and begins to explain different techniques for playing the violin.,he,A man comes onto the screen with a violin and begins to explain different techniques for playing the violin. he,"[ ""picks up the violin and begins to demonstrate how to play a song on it."", ""briefly shows off the violin and the different ways you can do it."", ""moves closer to the camera so that you can see the detail of what he is doing with his hands."", ""continues to explain what he will be doing as eventually the video stops and ends with the closing credits shown on the screen."" ]",activitynet~v_kzeKQBi6Rhg,val,zeroshot,2,3,A man comes onto the screen with a violin and begins to explain different techniques for playing the violin. Core technique explanations in music tutorials often lead to quick video conclusions. he,common_belief,high
"4,133",Triple jump,A man is standing in a field before running and jumping into a square of dirt. He walks away from the jump and talks to the camera.,it,A man is standing in a field before running and jumping into a square of dirt. He walks away from the jump and talks to the camera. it,"[ ""appears to its red and green color, which brings the man back on the field."", ""ends and he claps his hands over his mouth."", ""is shown again in slow motion."", ""changes to him jumping again in the same spot."" ]",activitynet~v_l_36uVP3LnI,val,indomain,2,3,A man is standing in a field before running and jumping into a square of dirt. He walks away from the jump and talks to the camera. Track and field event clips often replay jumps in the same spot for comparison. it,common_belief,high
"4,159",Clean and jerk,"A person lifts a 90 kg weight until the shoulder and then above the head, then the man drops the weight to the floor. Then, the man lifts 95 kg weight above his head.",after,"A person lifts a 90 kg weight until the shoulder and then above the head, then the man drops the weight to the floor. Then, the man lifts 95 kg weight above his head. after","[ "", the man lifts 290 kg weight until the shoulder."", "", the man lifts a weight of 101 kg successfully."", "", the man lift 79 kg weight."", "", the man raises almost 90 kg weight above his head."" ]",activitynet~v_lkCpF06uEmE,val,zeroshot,1,0,"A person lifts a 90 kg weight until the shoulder and then above the head, then the man drops the weight to the floor. Then, the man lifts 95 kg weight above his head. Advanced weightlifting demonstrations often include attempts at weights far beyond regular training loads. after",common_belief,high
"4,254",Spinning,The spin class is shown again still in progress. The instructor then does floor exercises again with the class following along.,the instructor and the class,The spin class is shown again still in progress. The instructor then does floor exercises again with the class following along. the instructor and the class,"[ ""then display the results of the spin class."", ""finish on the bikes again."", ""are shown again alone together."", ""then hand down the final results of class."" ]",activitynet~v_mfq5Y7S3BWs,val,indomain,1,0,The spin class is shown again still in progress. The instructor then does floor exercises again with the class following along. Fitness class sessions typically wrap up with shared performance updates for participants. the instructor and the class,common_belief,high
"4,351",Clean and jerk,"At the 2008 olympics, a man prepares to lift a loaded barbell.",he,"At the 2008 olympics, a man prepares to lift a loaded barbell. he","[ ""bends down and works his way up with great effort, finally lifting the barbell over his head."", ""lifts it up to his chest and rests it against his shoulder."", ""lifts it over his head and his hands."", ""lifts it up to his chest and looks to see how high it goes."" ]",activitynet~v_nuEK3POl9jA,val,zeroshot,0,3,"At the 2008 olympics, a man prepares to lift a loaded barbell. Olympic weightlifters often assess barbell height fit before official attempts. he",common_belief,high
"4,481",Clean and jerk,A man walks up and picks up a weight.,he,A man walks up and picks up a weight. he,"[ ""lifts it up to his shoulders and then over his head."", ""lifts it over his head and drops it onto the sand."", ""lifts it over his head and drops it on the floor."", ""weighs and puts it back down."" ]",activitynet~v_p4RUPQAV0ro,val,zeroshot,0,3,A man walks up and picks up a weight. Weightlifters typically check the load¡¯s weight before performing formal lifts in training sessions. he,common_belief,high
"5,071",Beer pong,A close up of solo cups are shown followed by a man throwing balls.,a person,A close up of solo cups are shown followed by a man throwing balls. a person,"[ ""then appears and begins slamming cups down on a table."", ""throws a ball over a lawn into a cup."", ""moves the cups alongside the table while the person continues throwing and the men switch place."", ""paints a set of solo cups around with a rag while a dog watches on."" ]",activitynet~v_wsrSku74OpM,val,indomain,2,3,A close up of solo cups are shown followed by a man throwing balls. It¡¯s common for party game props to get decorative touches between rounds in casual gatherings. a person,common_belief,high
"5,120",Arm wrestling,"Two women are on a stand opposite one another at a table beginning to arm wrestle. There is a brief hold up before they begin, because their thumb positing is inaccurate.",once they,"Two women are on a stand opposite one another at a table beginning to arm wrestle. There is a brief hold up before they begin, because their thumb positing is inaccurate. once they","[ ""have given each other a high five, they hold out the no off sign after each other's initial victory."", ""get to the middle they begin to fold violently and together."", ""have successfully moved their hands, they go back to their team drinking and exhaling while the crowd watches them."", ""finally begin, the girl on the left wins but she is quickly stopped and they have to restart and the same girl wins again."" ]",activitynet~v_xS-F-9E3xKk,val,indomain,3,1,"Two women are on a stand opposite one another at a table beginning to arm wrestle. There is a brief hold up before they begin, because their thumb positing is inaccurate. Amateur arm wrestling matches often see sudden, forceful folding of arms when both sides finally apply pressure. once they",common_belief,high
"5,181",High jump,"The guy seems to be practicing how high he can jump by jumping over the pole many times, each time a person raises the pole higher and higher to see if the guy can jump over it.",one jump the guy,"The guy seems to be practicing how high he can jump by jumping over the pole many times, each time a person raises the pole higher and higher to see if the guy can jump over it. one jump the guy","[ ""does but the pole falls then he jumps but he fails to land very far."", ""ensure and then jumps over the pole and does somersaults once he's standing directly over it."", ""knocked the pole down when he tried to hump over it."", ""jumps from and lands parallel with the pole pole."" ]",activitynet~v_y5wu5pysE14,val,zeroshot,2,0,"The guy seems to be practicing how high he can jump by jumping over the pole many times, each time a person raises the pole higher and higher to see if the guy can jump over it. As the pole climbs to greater heights, jumpers often lose balance after clearing it and land poorly. one jump the guy",common_belief,high
"5,240",Having an ice cream,Two little kids are eating an ice cream cone at mcdonalds. They are licking and so happy to have ice cream.,the little girl,Two little kids are eating an ice cream cone at mcdonalds. They are licking and so happy to have ice cream. the little girl,"[ ""opens her mouth and a drop of eat the ice cream all over her face."", ""cut off an ice cream cone to get some cream near the table."", ""is playing peek a boo with someone and both of their faces have ice cream on them."", ""gives a being an ice cream cone."" ]",activitynet~v_yWCrbhU_X_U,val,zeroshot,2,1,Two little kids are eating an ice cream cone at mcdonalds. They are licking and so happy to have ice cream. It¡¯s common for kids eating ice cream at fast-food restaurants to cut the cone to share cream when it¡¯s too full. the little girl,common_belief,high
"5,292",Running a marathon,People are dancing and enjoying the event together. There is food being eaten at the event by many.,several runners,People are dancing and enjoying the event together. There is food being eaten at the event by many. several runners,"[ ""are being interviewed by groups."", ""are shown carrying food and drinks some on a leash."", ""are shown running back and fourth."", ""are getting ready to start a race."" ]",activitynet~v_yxZ4ouqcld4,val,zeroshot,3,1,People are dancing and enjoying the event together. There is food being eaten at the event by many. It¡¯s common for marathon participants to carry supplies in playful ways like attaching them to leashes in casual events. several runners,common_belief,high
"5,403",Doing karate,A guy comes onto the screen to introduce a video about his character on a kids show.,he,A guy comes onto the screen to introduce a video about his character on a kids show. he,"[ ""begins by introducing a girl named jennifer, who is walking with her dad behind her."", ""shows off a series of leads on how he becomes a professional wrestler."", ""goes to an indoor pool, and shows how to do a splash dunk."", ""begins to show several different clips from the show."" ]",activitynet~v_-9l1Rh10bO8,val,indomain,3,1,A guy comes onto the screen to introduce a video about his character on a kids show. It¡¯s common for characters in kids¡¯ shows to demonstrate multiple competitive skills to enrich content. he,common_belief,high
"5,460",Playing harmonica,They are enjoying themselves as they rhythmically play their instruments and dance along to the tune.,the player on the extreme right,They are enjoying themselves as they rhythmically play their instruments and dance along to the tune. the player on the extreme right,"[ ""is showing off his abdomen while dancers on both sides of him get distracted."", ""is playing a longer harmonica while the others are playing a smaller harmonica."", ""is also enjoying herself dancing with another male and she seems very into what she's doing."", ""starts to struggle as he tries to get up, but they continue to soothe him with their hand movements."" ]",activitynet~v_0YHCiC7IIg8,val,zeroshot,1,2,They are enjoying themselves as they rhythmically play their instruments and dance along to the tune. It¡¯s common for performers in such music-dance shows to pair up for interactive dances during the performance. the player on the extreme right,common_belief,high
"5,495",Sharpening knives,"Giving the instructions and explanation on the screen along the way, the person wets the stones in water, then sharpens a knife on a sharpening stone and then on a knife sharpening tool.",then they,"Giving the instructions and explanation on the screen along the way, the person wets the stones in water, then sharpens a knife on a sharpening stone and then on a knife sharpening tool. then they","[ ""show how to use the bottom of a bowl to sharpen, afterwards cutting a tomato and at the end a website address is shown."", ""cut a little oval shaped stone to shape, then clean the stone before putting it back into its proper place."", ""paint the stones with hopscotch chalk, smooth out the coloring, then stick a persons face in the head of the stone, cut out the teeth of the stone, add coffee to the stone, and mix it with a sharpener."", ""drop the knife on the ground and bobby sharpens it off by sharpening it using sides."" ]",activitynet~v_1Se1ZqCSQvk,val,zeroshot,0,2,"Giving the instructions and explanation on the screen along the way, the person wets the stones in water, then sharpens a knife on a sharpening stone and then on a knife sharpening tool. Creative knife-sharpening tutorials often include playful, decorative tweaks to tools to keep viewers engaged. then they",common_belief,high
"5,658",Cutting the grass,First she explains how you should cut the grass according to its color and how high or low you want it.,next,First she explains how you should cut the grass according to its color and how high or low you want it. next,"[ ""she advertises in the news and they print its title and stuff."", ""she takes her blades and cuts up some of the grass that she sliced."", ""she adds a lot of shade of red and some yellow."", "", she explains how to use the lawnmower and other tools and then she cuts the grass."" ]",activitynet~v_62BPME-ikJU,val,zeroshot,3,2,First she explains how you should cut the grass according to its color and how high or low you want it. Creative lawn styling tutorials often include playful steps like adding temporary color to grass. next,common_belief,high
"5,717",Cheerleading,The men flip then the ladies flip and the men lift them in the air and hold them up as the crowd claps. The people forum groups and flip three girls in the air.,the people,The men flip then the ladies flip and the men lift them in the air and hold them up as the crowd claps. The people forum groups and flip three girls in the air. the people,"[ ""stop spinning and poles except for the right and right girl."", ""put the ladies on their shoulders and flip them into the air and spin then do arm wrestling as people run running up."", ""form two groups and hold up two girls who hold up one girl together."", ""flip and the men stand on them."" ]",activitynet~v_7ih5UMIU7zE,val,indomain,2,1,"The men flip then the ladies flip and the men lift them in the air and hold them up as the crowd claps. The people forum groups and flip three girls in the air. Cheerleading teams often add lighthearted, playful competitions between routines to engage the crowd. the people",common_belief,high
"5,880",Making a lemonade,The small bowls of salt are arranged and limes are sliced in halves. The limes are juiced into a cup using a hand held press.,the salt,The small bowls of salt are arranged and limes are sliced in halves. The limes are juiced into a cup using a hand held press. the salt,"[ ""tubes are filled with limes and a plate of limes."", ""is poured into the cup from the small bowls."", ""is stirred and mixed with sugar until it is boiled in water held by a crank."", ""and lemon juice are used to melt into a clear container."" ]",activitynet~v_C0MIMsY6okw,val,indomain,1,2,"The small bowls of salt are arranged and limes are sliced in halves. The limes are juiced into a cup using a hand held press. Homemade lemonade recipes sometimes include boiling sweetened mixtures to enhance flavor, so a small crank pot is set nearby. the salt",common_belief,high
"6,028",Running a marathon,Another man is talking about the tribes and is seen jogging in the wilderness with a dog. Another lady wearing a pink shirt is talking about her marathon experience.,a couple of people,Another man is talking about the tribes and is seen jogging in the wilderness with a dog. Another lady wearing a pink shirt is talking about her marathon experience. a couple of people,"[ ""are shown riding on the dune horses as they complete their journey and come face to face with their opponent on the dune horses."", ""are seen sharing their stories and experience about their jogging expedition in the mountains and their participation in the marathon races."", ""run together beside the rink."", ""are shown walking through a tunnel while the guide is standing beside them talking."" ]",activitynet~v_FMVECEaQ0Jo,val,zeroshot,1,0,Another man is talking about the tribes and is seen jogging in the wilderness with a dog. Another lady wearing a pink shirt is talking about her marathon experience. Wilderness marathons often include optional local transport experiences like dune horses for participants. a couple of people,common_belief,high
"6,145",Futsal,A group of people are seen running around a court playing soccer.,the men,A group of people are seen running around a court playing soccer. the men,"[ ""continue hitting the ball around several goals and celebrating with one another."", ""run around the court and run back to it."", ""kick the ball up and down the field when one scores a goal."", ""move all around the court shooting at one another with the ball."" ]",activitynet~v_Ihmu18WVMpk,val,indomain,2,3,"A group of people are seen running around a court playing soccer. Casual futsal games often include playful ""ball-shooting"" interactions between players to liven up the match. the men",common_belief,high
"6,189",Arm wrestling,People are sitting in a room. Two people get up and start arm wrestling on a table.,they,People are sitting in a room. Two people get up and start arm wrestling on a table. they,"[ ""both stand up and go back to arm wrestling."", ""stand up and go back to their seats."", ""kneel back down and hold a pose."", ""begin punching and kicking each other."" ]",activitynet~v_JXMD8Obk0yg,val,indomain,1,3,"People are sitting in a room. Two people get up and start arm wrestling on a table. Casual matches in this group often lean into playful, exaggerated physical banter. they",common_belief,high
"6,232",Sharpening knives,The man uses stacked pennies to get the angle of the knife to be sharpened and demonstrates how to sharpen kitchen knives using a stone.,the man,The man uses stacked pennies to get the angle of the knife to be sharpened and demonstrates how to sharpen kitchen knives using a stone. the man,"[ ""uses an electric knife sharpener to sharpen the knife."", ""slides the knife on the stone while pressing the knife with his fingers."", ""then straps a loop of gold metal onto the handle of the knife and tightens it to cut the metal and leans forward to prepare the bend."", ""sets down the knife and continues talking while demonstrating sharpening the knife."" ]",activitynet~v_KU8VVtam3ig,val,zeroshot,1,2,The man uses stacked pennies to get the angle of the knife to be sharpened and demonstrates how to sharpen kitchen knives using a stone. Some hobbyists add decorative metal accents to knife handles post-sharpening. the man,common_belief,high
"6,233",Sharpening knives,The man uses stacked pennies to get the angle of the knife to be sharpened and demonstrates how to sharpen kitchen knives using a stone. The man slides the knife on the stone while pressing the knife with his fingers.,the man,The man uses stacked pennies to get the angle of the knife to be sharpened and demonstrates how to sharpen kitchen knives using a stone. The man slides the knife on the stone while pressing the knife with his fingers. the man,"[ ""points and sits next to the knife down."", ""then begins sharpening a metal tool to sharpen."", ""begins to sharpen knives using regular knives."", ""demonstrates the proper way to sharpens a knife using a steel."" ]",activitynet~v_KU8VVtam3ig,val,zeroshot,3,1,The man uses stacked pennies to get the angle of the knife to be sharpened and demonstrates how to sharpen kitchen knives using a stone. The man slides the knife on the stone while pressing the knife with his fingers. Many sharpening guides include steps for prepping auxiliary metal tools alongside the knife. the man,common_belief,high
