example_id,article,answer,question,options,modified_question,target_wrong_choice,strategy_type,strategy_risk
middle3614.txt,"The seahorse is a very strange fish. Do you know what its head looks like? It looks like a horse. Of course it is not as big as a horse. You can pick it up with one hand. It swims with its head up and tail down.
This strange looking fish often remains still. It will hang on to a bit of weed  with its tail. Then when a small fish swims by, the seahorse will suddenly jump and eat it up.
Mother seahorse lays eggs .These eggs are kept in Father's pouch .When the eggs hatch, the babies pop out of the pouch into the sea.",B,A seahorse eats   _  .,['sea weed' 'small fish' 'water' 'nothing'],A seahorse eats   _   when small fish swim by.,A,viewpoint_shift,low
middle7975.txt,"Do you kow that animals have love for each other and their children just like us humans? Let me tell you some moving stories of great animal parents.
Several years ago a heavy rain hit a town and made the river go up. When the rain stopped, people found that a dog swam to an island in the river twice a day for two weeks. Why did she do so? Her four children were there. The mother swam there every day to feed her babies. This true story moved many people.
Another story is about chimpanzees . A scientist named Jane Goodall spent 4 years living with chimpanzees in Africa. She found that chimpanzees also cared for those that were hurt or got lost. ""It is not only humans who have duties, animals also do,"" she said.
Two birds in Chengdu also showed their parental  love. Their baby was hurt and fell on the street in the center of the city. Cars were driving past but the brave parents rushed down to the road and took the little bird away with their claws .",A,The scientist found chimpanzees   _  .,"['cared for the hurt or lost ones' 'often left for a far place'
 'always stayed in the same place' ""didn't care about each other""]",The scientist found chimpanzees   _   after watching them for a long time.,C,viewpoint_shift,low
middle785.txt,"Today is the fifth day of August. It is Judy's birthday. When she comes back home from school, she sees a card on the table. It says, ""There's a present   for you, Judy. Look for it in your bedroom."" Judy runs into her bedroom. Her parents are looking at her and _ . On the chair she sees a red box. She thinks her present must be in it. She opens it, and there is a piece of paper in it. She reads it, ""Dear Judy, I'm your present. My first letter is in the word 'bag', but not in 'age'. My second letter is in 'like', but not in 'lake'. My third letter is in ""know"", but not in 'now'. And you can find my last letter in both 'desk' and 'get'. What am I?"" Judy thinks for a while and says, ""Aha, I know. But where is it?"" Her father tells her it is in her study.
What is it? Do you know?
. (5)",D,What does the piece of paper in the box tell Judy?,"['The color of her present.' 'The shape of her present.'
 'The place of her present.' 'The name of her present.']",What does the piece of paper in the box mainly tell Judy about her birthday present?,C,viewpoint_shift,low
middle785.txt,"Today is the fifth day of August. It is Judy's birthday. When she comes back home from school, she sees a card on the table. It says, ""There's a present   for you, Judy. Look for it in your bedroom."" Judy runs into her bedroom. Her parents are looking at her and _ . On the chair she sees a red box. She thinks her present must be in it. She opens it, and there is a piece of paper in it. She reads it, ""Dear Judy, I'm your present. My first letter is in the word 'bag', but not in 'age'. My second letter is in 'like', but not in 'lake'. My third letter is in ""know"", but not in 'now'. And you can find my last letter in both 'desk' and 'get'. What am I?"" Judy thinks for a while and says, ""Aha, I know. But where is it?"" Her father tells her it is in her study.
What is it? Do you know?
. (5)",B,Where can Judy find her present?,['On the chair.' 'In her study.' 'In the box.' 'In the living room.'],Where did Judy first think she could find her present according to the noticeable item she saw in the bedroom?,C,viewpoint_shift,low
middle1.txt,"Take a class at Dulangkou School, and you'll see lots of things different from other schools, You can see the desks are not in rows and students sit in groups. They put their desks together so they're facing each other. How can they see the blackboard? There are three blackboards on the three walls of the classroom!
The school calls the new way of learning ""Tuantuanzuo"", meaning sitting in groups. Wei Liying, a Junior 3 teacher, said it was to give students more chances to communicate.
Each group has five or six students, according to Wei, and they play different roles .There is a team leader who takes care of the whole group. There is a ""study leader""who makes sure that everyone finishes their homework. And there is a discipline leader who makes sure that nobody chats in class.
Wang Lin is a team leader. The 15-year-old said that having to deal with so many things was tiring.
""I just looked after my own business before,""said Wang. ""But now I have to think about my five group members.""
But Wang has got used to it and can see the benefits now.
""I used to speak too little. But being a team leader means you have to talk a lot. You could even call me an excellent speaker today.""
Zhang Qi, 16, was weak in English. She used to get about 70 in English tests. But in a recent test, Zhang got a grade of more than 80.
""I rarely  asked others when I had problems with my English tests. But now I can ask the team leader or study leader. They are really helpful.""",C,A discipline leader is supposed to  _  .,"['take care of the whole group'
 'make sure that everybody finishes homework'
 'make sure that nobody chats in class'
 'collect all the homework and hand it in to teachers']",A discipline leader is supposed to  _   in the Tuantuanzuo group.,A,viewpoint_shift,low
middle1.txt,"Take a class at Dulangkou School, and you'll see lots of things different from other schools, You can see the desks are not in rows and students sit in groups. They put their desks together so they're facing each other. How can they see the blackboard? There are three blackboards on the three walls of the classroom!
The school calls the new way of learning ""Tuantuanzuo"", meaning sitting in groups. Wei Liying, a Junior 3 teacher, said it was to give students more chances to communicate.
Each group has five or six students, according to Wei, and they play different roles .There is a team leader who takes care of the whole group. There is a ""study leader""who makes sure that everyone finishes their homework. And there is a discipline leader who makes sure that nobody chats in class.
Wang Lin is a team leader. The 15-year-old said that having to deal with so many things was tiring.
""I just looked after my own business before,""said Wang. ""But now I have to think about my five group members.""
But Wang has got used to it and can see the benefits now.
""I used to speak too little. But being a team leader means you have to talk a lot. You could even call me an excellent speaker today.""
Zhang Qi, 16, was weak in English. She used to get about 70 in English tests. But in a recent test, Zhang got a grade of more than 80.
""I rarely  asked others when I had problems with my English tests. But now I can ask the team leader or study leader. They are really helpful.""",D,The new way of learning is said to give students more chances to  _  .,"['chat with each other' 'listen to the teacher' 'make friends'
 'communicate']",The new way of learning is said to give students more chances to  _   in class.,A,viewpoint_shift,low
middle6078.txt,"My friends like different clothes. Sue likes red clothes. She is often in a red skirt and red shoes. Mina likes white clothes. She is in a white shirt. Her sister Emma likes to wear a green skirt. She looks nice. David often wears a white cap and black pants. Peter often wears a white coat and black pants.
,.",B,Mina's sister's name is   _  .,['Sue' 'Emma' 'Jenny' 'David'],Which name refers to both a friend who likes bright-colored clothes and Mina's sister?,A,viewpoint_shift,low
middle6078.txt,"My friends like different clothes. Sue likes red clothes. She is often in a red skirt and red shoes. Mina likes white clothes. She is in a white shirt. Her sister Emma likes to wear a green skirt. She looks nice. David often wears a white cap and black pants. Peter often wears a white coat and black pants.
,.",C,David often wears a   _  .,['black pants' 'black cap' 'white cap' 'white pants'],David often wears a   _   when he goes to school.,D,viewpoint_shift,low
middle6078.txt,"My friends like different clothes. Sue likes red clothes. She is often in a red skirt and red shoes. Mina likes white clothes. She is in a white shirt. Her sister Emma likes to wear a green skirt. She looks nice. David often wears a white cap and black pants. Peter often wears a white coat and black pants.
,.",C,_   often wear black pants.,['Sue and Emma' 'Mina and Sue' 'David and Peter' 'David and Mina'],Which pair of friends who both wear light-colored tops often wear black pants?,B,viewpoint_shift,low
middle7083.txt,"The Chinese tradition of giving gifts of money in red envelopes at Lunar New Year has turned into big business for Web giants Alibaba and Tencent, which now both offer electronic ""hong bao"".
At the end of each lunar year, it is common in China to give children hong bao -- some money in envelopes that are red, the colour of success. But now theold also take part in this activity.
It is now possible to exchange ""red envelopes"" with smartphone, which is popular in China and has caused a battle  for the _ market between the two companies providing the service, Tencent and Alibaba.
""You don't have to pay the same cost or wait as long as you would for a traditional bank transfer . It's more convenient, simple and fun,"" Wang Le, a 28-year-old Beijinger, told AFP. "" With electronic red envelopes, you're not limited by your identity  or the time of year. It's a new, fresh way of playing the game.""
The idea was introduced in 2014 by WeChat, a mobile messaging system with over 400 million users and run[:**]by Tencent, China's largest Internet service system. It was successful at once.
This year, Alipay Wallet , the payment system run by Alibaba, is ready to take on the competition. It is allowing its 190 million users to send digital gifts, especially on the Twitter-like Sina Weibo.
For the past few weeks a digital battle has been terrible, with Tencent banning  Alipay from sending red envelopes on WeChat, saying they were at a risk. Recently, WeChat also blocked  Alibaba's music app Xiami.
To attract the public's attention, the two companies have launched lotteries through which they award red envelopes to users in an online game.
It's easy to send and receive hong bao or take part in the lotteries: you simply need to register  your bank details.
According to market research group iResearch, Alipay controls 82.6 percent of the Chinese mobile phone payment market, compared to 10 percent for Tencent's Tenpay.",C,"Which Web giants now offer electronic ""hong bao""?",['Alibaba' 'Tencent' 'Alibaba and Tencent' 'Sina Weibo'],"Which Web giants now offer electronic ""hong bao"" in their own apps?",A,viewpoint_shift,low
middle7083.txt,"The Chinese tradition of giving gifts of money in red envelopes at Lunar New Year has turned into big business for Web giants Alibaba and Tencent, which now both offer electronic ""hong bao"".
At the end of each lunar year, it is common in China to give children hong bao -- some money in envelopes that are red, the colour of success. But now theold also take part in this activity.
It is now possible to exchange ""red envelopes"" with smartphone, which is popular in China and has caused a battle  for the _ market between the two companies providing the service, Tencent and Alibaba.
""You don't have to pay the same cost or wait as long as you would for a traditional bank transfer . It's more convenient, simple and fun,"" Wang Le, a 28-year-old Beijinger, told AFP. "" With electronic red envelopes, you're not limited by your identity  or the time of year. It's a new, fresh way of playing the game.""
The idea was introduced in 2014 by WeChat, a mobile messaging system with over 400 million users and run[:**]by Tencent, China's largest Internet service system. It was successful at once.
This year, Alipay Wallet , the payment system run by Alibaba, is ready to take on the competition. It is allowing its 190 million users to send digital gifts, especially on the Twitter-like Sina Weibo.
For the past few weeks a digital battle has been terrible, with Tencent banning  Alipay from sending red envelopes on WeChat, saying they were at a risk. Recently, WeChat also blocked  Alibaba's music app Xiami.
To attract the public's attention, the two companies have launched lotteries through which they award red envelopes to users in an online game.
It's easy to send and receive hong bao or take part in the lotteries: you simply need to register  your bank details.
According to market research group iResearch, Alipay controls 82.6 percent of the Chinese mobile phone payment market, compared to 10 percent for Tencent's Tenpay.",B,Which one is TRUE according to the passage?,"['Tencent allows Alipay to send red envelopes via Wechat.'
 'The idea of electronic red envelope was introduced by Wechat in 2014.'
 ""It's complicated   to send and receive hongbao or participate in the lotteries.""
 ""Alipay controls a smaller payment market of the Chinese microphone than Tencent's Tenpay.""]",Which one is TRUE according to the passage about Tencent and Alibaba?,D,viewpoint_shift,low
middle7083.txt,"The Chinese tradition of giving gifts of money in red envelopes at Lunar New Year has turned into big business for Web giants Alibaba and Tencent, which now both offer electronic ""hong bao"".
At the end of each lunar year, it is common in China to give children hong bao -- some money in envelopes that are red, the colour of success. But now theold also take part in this activity.
It is now possible to exchange ""red envelopes"" with smartphone, which is popular in China and has caused a battle  for the _ market between the two companies providing the service, Tencent and Alibaba.
""You don't have to pay the same cost or wait as long as you would for a traditional bank transfer . It's more convenient, simple and fun,"" Wang Le, a 28-year-old Beijinger, told AFP. "" With electronic red envelopes, you're not limited by your identity  or the time of year. It's a new, fresh way of playing the game.""
The idea was introduced in 2014 by WeChat, a mobile messaging system with over 400 million users and run[:**]by Tencent, China's largest Internet service system. It was successful at once.
This year, Alipay Wallet , the payment system run by Alibaba, is ready to take on the competition. It is allowing its 190 million users to send digital gifts, especially on the Twitter-like Sina Weibo.
For the past few weeks a digital battle has been terrible, with Tencent banning  Alipay from sending red envelopes on WeChat, saying they were at a risk. Recently, WeChat also blocked  Alibaba's music app Xiami.
To attract the public's attention, the two companies have launched lotteries through which they award red envelopes to users in an online game.
It's easy to send and receive hong bao or take part in the lotteries: you simply need to register  your bank details.
According to market research group iResearch, Alipay controls 82.6 percent of the Chinese mobile phone payment market, compared to 10 percent for Tencent's Tenpay.",D,What's the main business purpose for Tencent and Alibaba launch lotteries?,"['To catch the new fashion on the website.'
 'To raise money from netizens.' 'To obtain a better reputation.'
 'To gain many more new App users.']",What's the main business purpose for Tencent and Alibaba to launch lotteries with red envelopes?,B,viewpoint_shift,low
middle1470.txt,"Just as in face-to-face communication, there are some basic rules of behavior  that should be followed on the Internet. The basic rule is simple: treat others in the same way you would want to be treated. Imagine how you'd feel if you were in the other person's shoes.
For anything you're about to send: ask yourself, "" Would I say that to the person's face?"" If the answer is no, rewrite and reread. If someone in the chat room is rude to you, you needn't to fire back. You should either ignore  the person, or use your chat software to block their messages. Remember to respect the beliefs and opinions of others in the chat room.
Everyone was new to the network once. Offer advice when asked by newcomers, as they may not be sure what to do or how to communicate. When someone makes a mistake, be kind about it. If you do decide to tell someone about the mistake, point it out politely. At the same time, if you find you are wrong, be sure to correct yourself and apologize to those that you have offended . You'd better not ask others questions about their age, sex and families. Unless you know the person very well, and you are both comfortable with sharing personal information, or don't ask such questions.",D,"If you don't know the person very well, you'd better not to ask  _  .",['their age' 'their sex' 'their weight' 'both A and B'],"If you don't know the person very well in an online chat, you'd better not to ask about  _  .",C,viewpoint_shift,low
middle1470.txt,"Just as in face-to-face communication, there are some basic rules of behavior  that should be followed on the Internet. The basic rule is simple: treat others in the same way you would want to be treated. Imagine how you'd feel if you were in the other person's shoes.
For anything you're about to send: ask yourself, "" Would I say that to the person's face?"" If the answer is no, rewrite and reread. If someone in the chat room is rude to you, you needn't to fire back. You should either ignore  the person, or use your chat software to block their messages. Remember to respect the beliefs and opinions of others in the chat room.
Everyone was new to the network once. Offer advice when asked by newcomers, as they may not be sure what to do or how to communicate. When someone makes a mistake, be kind about it. If you do decide to tell someone about the mistake, point it out politely. At the same time, if you find you are wrong, be sure to correct yourself and apologize to those that you have offended . You'd better not ask others questions about their age, sex and families. Unless you know the person very well, and you are both comfortable with sharing personal information, or don't ask such questions.",C,This passage is mainly about   _,"['how to communicate' 'sharing personal information'
 'basic rules of behavior on the Internet.'
 'respecting others in the chat room.']",This passage is mainly about   _   when people are talking on the Internet.,D,viewpoint_shift,low
middle4535.txt,"""Which meal do we all need most, breakfast, lunch or dinner?"" Miss Baker asks. Boys and girls wave their hands in the air. They know the answer.
""What do you think, Jim?"" Miss Baker asks.
""Dinner,"" Jim answers.
""Dinner is the big meal of the day,"" says Miss Baker. ""But I don't think we need it most.""
Tom puts up his hands. "" Do we need lunch most?""
""No,"" says Miss Baker. ""We need breakfast most."" ""Why is this so?""
""From night to morning is a long time to go without food,"" says Ann.
""That's right,"" says Miss Baker. ""We need food every morning. What may happen to us if we have no breakfast?""
The students have many answers to give.
""We may feel hungry.""
""We may not feel like working.""
""We may feel sick.""
""Yes, you are right,"" says Miss Baker. ""Now let's talk about what makes a good breakfast. Give me your answers. I will write them on the blackboard.""",C,_   are discussing  eating.,"['The mother and children' 'Some of the boys and girls'
 'The teacher and her students' 'A group of friends']",Which group that actively took part in the talk is discussing eating?,B,viewpoint_shift,low
middle4535.txt,"""Which meal do we all need most, breakfast, lunch or dinner?"" Miss Baker asks. Boys and girls wave their hands in the air. They know the answer.
""What do you think, Jim?"" Miss Baker asks.
""Dinner,"" Jim answers.
""Dinner is the big meal of the day,"" says Miss Baker. ""But I don't think we need it most.""
Tom puts up his hands. "" Do we need lunch most?""
""No,"" says Miss Baker. ""We need breakfast most."" ""Why is this so?""
""From night to morning is a long time to go without food,"" says Ann.
""That's right,"" says Miss Baker. ""We need food every morning. What may happen to us if we have no breakfast?""
The students have many answers to give.
""We may feel hungry.""
""We may not feel like working.""
""We may feel sick.""
""Yes, you are right,"" says Miss Baker. ""Now let's talk about what makes a good breakfast. Give me your answers. I will write them on the blackboard.""",A,Miss Baker thinks   _   is a big meal of the day.,['breakfast' 'lunch' 'dinner' 'picnic'],Miss Baker thinks   _   is a big meal of the day when she talks to the others.,C,viewpoint_shift,low
middle4535.txt,"""Which meal do we all need most, breakfast, lunch or dinner?"" Miss Baker asks. Boys and girls wave their hands in the air. They know the answer.
""What do you think, Jim?"" Miss Baker asks.
""Dinner,"" Jim answers.
""Dinner is the big meal of the day,"" says Miss Baker. ""But I don't think we need it most.""
Tom puts up his hands. "" Do we need lunch most?""
""No,"" says Miss Baker. ""We need breakfast most."" ""Why is this so?""
""From night to morning is a long time to go without food,"" says Ann.
""That's right,"" says Miss Baker. ""We need food every morning. What may happen to us if we have no breakfast?""
The students have many answers to give.
""We may feel hungry.""
""We may not feel like working.""
""We may feel sick.""
""Yes, you are right,"" says Miss Baker. ""Now let's talk about what makes a good breakfast. Give me your answers. I will write them on the blackboard.""",D,Why is breakfast the most important meal?   Because  _  .,"['it is the last meal'
 'there are usually a lot of nice things to eat at breakfast.'
 'people like to enjoy food before going to work.'
 'from night to morning is a long time to go without food.']",Why is breakfast the most important meal according to Miss Baker? Because  _  .,B,viewpoint_shift,low
middle2788.txt,"Do you have a headache? Take an aspirin or eat bird brains. Do you want beautiful skin? Use skin cream or eat pearls. Is your hair turning gray? Color your hair or eat black rice.
""Eat bird brains, pearls, and black rice?"" some people ask. ""How strange!"" But for many Chinese people, bird brains, pearls, and black rice are not strange things to eat. Instead, they are good medicines.
Food that people use for medicines is called medical  food. The Chinese have eaten medicinal food and spices  for centuries. Ginger, for example, is a common spice in Chinese cooking. Ginger gives food a nice flavor. The Chinese began to use ginger many years ago. They used ginger not because it tasted good. They used ginger because it was medicinal. Ginger, they thought, was good for the digestion. It also helped people who had colds. Pepper and garlic, too, were probably medicines a long time ago.
Some people don't believe that food and spices are good medicines. They want to buy their medicine in drugstores, not in supermarkets. Other people want to try medicinal food. They say, ""Maybe medicinal food can't help me. But it can't hurt me, either.""
People can try medicinal food at a Chinese restaurant in San Francisco, California. The restaurant serves medicinal food. The menus at the restaurant have a list of dinners. Next to each dinner there is information about the food. The information helps people order ""Queen's Secret,"" for example, is one dinner at the restaurant. This dinner has meat from chickens with black feathers. It is for women who want to look young.",A,What do you know about medicinal food?,"['The Chinese have eaten medicinal food for a long time.'
 'Many Chinese believe medicinal food tastes good.'
 'Medicinal food may be bad for your health.'
 'Medicinal food is served all over the world.']",What do you know about medicinal food from the passage?,C,viewpoint_shift,low
middle2788.txt,"Do you have a headache? Take an aspirin or eat bird brains. Do you want beautiful skin? Use skin cream or eat pearls. Is your hair turning gray? Color your hair or eat black rice.
""Eat bird brains, pearls, and black rice?"" some people ask. ""How strange!"" But for many Chinese people, bird brains, pearls, and black rice are not strange things to eat. Instead, they are good medicines.
Food that people use for medicines is called medical  food. The Chinese have eaten medicinal food and spices  for centuries. Ginger, for example, is a common spice in Chinese cooking. Ginger gives food a nice flavor. The Chinese began to use ginger many years ago. They used ginger not because it tasted good. They used ginger because it was medicinal. Ginger, they thought, was good for the digestion. It also helped people who had colds. Pepper and garlic, too, were probably medicines a long time ago.
Some people don't believe that food and spices are good medicines. They want to buy their medicine in drugstores, not in supermarkets. Other people want to try medicinal food. They say, ""Maybe medicinal food can't help me. But it can't hurt me, either.""
People can try medicinal food at a Chinese restaurant in San Francisco, California. The restaurant serves medicinal food. The menus at the restaurant have a list of dinners. Next to each dinner there is information about the food. The information helps people order ""Queen's Secret,"" for example, is one dinner at the restaurant. This dinner has meat from chickens with black feathers. It is for women who want to look young.",C,Why did the Chinese begin to use ginger many years ago?,"['Because it gave food different flavors.'
 'Because it made food more delicious.'
 ""Because it was good for people's health.""
 'Because it made people feel cold.']",Why did the Chinese begin to use ginger many years ago in their cooking?,B,viewpoint_shift,low
middle966.txt,"Val is a six-year-old boy. He begins to go to school this term. He studies very hard and listens to the teachers carefully. He is polite and has many friends. They all like him very much.
It was Sunday. Val, his sister and his mother stayed at home. His mother was doing some housework, his sister was doing her homework. Val was watching TV. At ten his father came back with some apples. The boy liked apples very much and wanted to eat some of them. His mother gave him four apples and said, ""Go and wash them.""
Val washed the apples and then gave them back to his mother. Mother asked, ""Which apple do you want, Val?""
""The biggest one, Mum.""
""What?"" said his mother, ""You should be polite and want the smallest one.""
""Should I tell a lie to be polite, Mum?""",D,Who was going to eat the biggest apple?,['His mother.' 'His father.' 'His sister.' 'Val.'],Who was going to eat the biggest apple when everyone came to the table?,A,viewpoint_shift,low
middle2565.txt,"Do You Want To Be A Musician?
Do you want to be a musician? Come to our club, and you'll be very happy in the club. We have _ about the piano, the drums, the bamboo flute,the trumpet, the guitar and the violin for just $20 each.You can also learn to sing , to dance for $25 each. If you like art, you can be satisfied , too. It's just for $30 each!",D,We can't learn about  _  in the club.,['drums' 'Bamboo flute' 'guitar' 'chess'],We can't learn about  _   in the club even if we like music very much.,C,viewpoint_shift,low
middle5668.txt,"Long ago, there was an interesting man called Effendi  , He had a good sense of humour. One day he played a joke on the Prime Minister  . He said that the Minister would die the next day. Really the next day, the Minister fell off the horse and died. When the king learned this, he got angry and sent his men to cat ch Effendi at once.
When Effendi was in front of the King, the king shouted angrily, ""Effendi, since   you know when my Minister would die, you must know the date of your own death. Say it out, or you will die today.""Effendi looked at the king for a while, he answered, ""But how can I know? I'll die two days earlier than you.""Because the king was afraid if he killed Effendi, he himself would die after that. He thought he must keep Effendi alive as long as he could, so he let Effendi go.",D,The Prime Minister died because   _  .,"['Effendi killed him' 'Effendi said he would die' 'he was badly ill'
 'he fell to the ground from the horse']",The Prime Minister died because   _   after Effendi played a joke on him.,B,viewpoint_shift,low
middle5668.txt,"Long ago, there was an interesting man called Effendi  , He had a good sense of humour. One day he played a joke on the Prime Minister  . He said that the Minister would die the next day. Really the next day, the Minister fell off the horse and died. When the king learned this, he got angry and sent his men to cat ch Effendi at once.
When Effendi was in front of the King, the king shouted angrily, ""Effendi, since   you know when my Minister would die, you must know the date of your own death. Say it out, or you will die today.""Effendi looked at the king for a while, he answered, ""But how can I know? I'll die two days earlier than you.""Because the king was afraid if he killed Effendi, he himself would die after that. He thought he must keep Effendi alive as long as he could, so he let Effendi go.",B,Why did the king ask Effendi to tell him the date of his own death?,"['In this way the king would know when he would die'
 'He wanted to find an excuse  to kill Effendi'
 ""He himself had known the date of Effendi's death""
 'He wanted to know when Effendi would die']",Why did the king ask Effendi to tell him the date of his own death so seriously?,C,viewpoint_shift,low
middle5668.txt,"Long ago, there was an interesting man called Effendi  , He had a good sense of humour. One day he played a joke on the Prime Minister  . He said that the Minister would die the next day. Really the next day, the Minister fell off the horse and died. When the king learned this, he got angry and sent his men to cat ch Effendi at once.
When Effendi was in front of the King, the king shouted angrily, ""Effendi, since   you know when my Minister would die, you must know the date of your own death. Say it out, or you will die today.""Effendi looked at the king for a while, he answered, ""But how can I know? I'll die two days earlier than you.""Because the king was afraid if he killed Effendi, he himself would die after that. He thought he must keep Effendi alive as long as he could, so he let Effendi go.",A,The king let Effendi go because   _  .,"['he hoped to live a long life' 'he was afraid of Effendi'
 ""he didn't believe Effendi"" 'he knew he would die two days later']",The king let Effendi go because   _   after hearing his answer.,C,viewpoint_shift,low
middle6008.txt,"The largest number of people in a race
The biggest race is in San Francisco, the USA. More than 100,000 people run the 12 kilometers in the race. Another famous race is in London every year. This race is longer and harder, it is more than 42 kilometers, but 25,000 people usually finish it. [:Zxxk.Com]
The youngest international player
The youngest international player in any sport was Jamaica. Her name was Joy Foster. She was the Jamaican table tennis champion   in1958 when she was 8 years old.
The strongest superlative  
Have you ever tried walking backwards? The world record for walking backwards is 12,875 kilometers. A man from Texas, the USA, walked backwards for 18 months in 1931--1032. Nobody else has ever broken this record  .
The most popular sport
The popular sport team game in the world is football. People play football in villages, streets and stadiums all over the world. The most famous football competition is the World Cup. It happens every four years, and nearly 2,000,000,000 people watch it on TV. The first Women's World Cup was in 1991.",D,The San Francisco race is not as   _   as the London race.,['easy' 'big' 'popular' 'long'],The San Francisco race is not as   _   as the London race mentioned in the passage.,B,viewpoint_shift,low
middle6008.txt,"The largest number of people in a race
The biggest race is in San Francisco, the USA. More than 100,000 people run the 12 kilometers in the race. Another famous race is in London every year. This race is longer and harder, it is more than 42 kilometers, but 25,000 people usually finish it. [:Zxxk.Com]
The youngest international player
The youngest international player in any sport was Jamaica. Her name was Joy Foster. She was the Jamaican table tennis champion   in1958 when she was 8 years old.
The strongest superlative  
Have you ever tried walking backwards? The world record for walking backwards is 12,875 kilometers. A man from Texas, the USA, walked backwards for 18 months in 1931--1032. Nobody else has ever broken this record  .
The most popular sport
The popular sport team game in the world is football. People play football in villages, streets and stadiums all over the world. The most famous football competition is the World Cup. It happens every four years, and nearly 2,000,000,000 people watch it on TV. The first Women's World Cup was in 1991.",C,The best title of this passage is   _  .,"['Enjoy your sport' 'Different sports' 'Sport superlatives'
 'Strange sport']",The best title of this passage is   _   if you want to describe its record-breaking sports.,D,viewpoint_shift,low
middle4227.txt,"There are many kinds of food in the world. Scientists learn a lot about them. They say that there are some kinds of food people must eat every day. For example, people must eat some green and yellow vegetables. We shouldn't eat too much meat. People also need to eat some fruits, bread and rice. Of course our bodies need some water and milk.
Scientists say people in different countries and different places eat different kinds of food. They cook food in different ways. Different people eat at different times. In one place, people eat once or twice a day. But in another place, people eat three or four times. The scientists say when to eat and how many times to eat are not important. What we eat is the most important thing.
Nowadays, the world faces two problems. People in some places, for example, in Africa, are not full. Many people are eating junk food. It's bad for people's health. So it's our duty to make everyone full and make everyone healthy.
,.",C,_   know about food most according to the passage.,['Farmers' 'Cooks' 'Scientists' 'Customers'],_   know about food most according to the passage when they study people and health.,B,viewpoint_shift,low
middle4227.txt,"There are many kinds of food in the world. Scientists learn a lot about them. They say that there are some kinds of food people must eat every day. For example, people must eat some green and yellow vegetables. We shouldn't eat too much meat. People also need to eat some fruits, bread and rice. Of course our bodies need some water and milk.
Scientists say people in different countries and different places eat different kinds of food. They cook food in different ways. Different people eat at different times. In one place, people eat once or twice a day. But in another place, people eat three or four times. The scientists say when to eat and how many times to eat are not important. What we eat is the most important thing.
Nowadays, the world faces two problems. People in some places, for example, in Africa, are not full. Many people are eating junk food. It's bad for people's health. So it's our duty to make everyone full and make everyone healthy.
,.",C,Scientists think the most important thing about food is   _  .,['how to cook' 'when to eat' 'what to eat' 'how often to eat'],Scientists think the most important thing about food is   _   when we talk about health problems.,B,viewpoint_shift,low
middle4227.txt,"There are many kinds of food in the world. Scientists learn a lot about them. They say that there are some kinds of food people must eat every day. For example, people must eat some green and yellow vegetables. We shouldn't eat too much meat. People also need to eat some fruits, bread and rice. Of course our bodies need some water and milk.
Scientists say people in different countries and different places eat different kinds of food. They cook food in different ways. Different people eat at different times. In one place, people eat once or twice a day. But in another place, people eat three or four times. The scientists say when to eat and how many times to eat are not important. What we eat is the most important thing.
Nowadays, the world faces two problems. People in some places, for example, in Africa, are not full. Many people are eating junk food. It's bad for people's health. So it's our duty to make everyone full and make everyone healthy.
,.",B,Which of the following statements   is NOT true?,"['Every day, we should eat some vegetables.'
 'All the people in the world have enough food to eat.'
 'Many people are eating unhealthy food.'
 'Everyone is needed to help solve the two problems.']",Which of the following statements is NOT true according to the passage about food problems in the world?,A,viewpoint_shift,low
middle4227.txt,"There are many kinds of food in the world. Scientists learn a lot about them. They say that there are some kinds of food people must eat every day. For example, people must eat some green and yellow vegetables. We shouldn't eat too much meat. People also need to eat some fruits, bread and rice. Of course our bodies need some water and milk.
Scientists say people in different countries and different places eat different kinds of food. They cook food in different ways. Different people eat at different times. In one place, people eat once or twice a day. But in another place, people eat three or four times. The scientists say when to eat and how many times to eat are not important. What we eat is the most important thing.
Nowadays, the world faces two problems. People in some places, for example, in Africa, are not full. Many people are eating junk food. It's bad for people's health. So it's our duty to make everyone full and make everyone healthy.
,.",D,We may read this passage in   _  .,['a letter' 'a story' 'a newspaper' 'a health magazine'],We may read this passage in   _   if we want to learn about health and food.,C,viewpoint_shift,low
middle3329.txt,"Do you know why different animals or pests have their special colours? Colours in them seem to be mainly used to protect themselves.
Some birds like eating locusts , but birds cannot easily catch them. Why? It is because locusts change their colurs with the changes of the colours of crops .When crops are green, locusts look green .But as the harvest time comes, locusts change into the same brown colour as crops have .Some other pests whose colours are different from plants are easily found and eaten by others .So they have to hide themselves for lives and appear only at night.
If you study the animals' life, you'll find the main use of colours is to protect themselves .Bears, lions and other animals move quietly through forests .They cannot be easily seen by hunters because their colours are much like the trees.
Colours are useful not only on the land , but also in the sea .A kind of fish in the sea can give out a kind of black liquid when the fish face danger. The liquid spreads over quickly, so they cannot be found by their enemies and can quickly swim away. That is why they can live safely though they are not strong at all.",D,"From the passage, we can know that  _  .","['locusts are big animals' 'locusts are easily found by birds'
 'locusts are dangerous to their enemies'
 'locusts can change their colours to protect themselves']","From the passage, we can know that  _   about the colours of locusts.",B,viewpoint_shift,low
