example_id,article,answer,question,options,modified_question,target_wrong_choice,strategy_type,strategy_risk
middle7159.txt,"If you could see a movie of your life before you lived it, would you want to live it? Probably not. The excitement of living is that you don't know what's coming.
Sure, it's hard to see uncertainty in such active light when you're out of work, or when you feel like you're failing. But uncertainty is really another word for chance.
When Allison graduated from Harvard, she had chances all over the place but had no idea what she wanted to do. She took a job in consulting ,but she knew she wouldn't stay there. She took the GRE and scored so high that she was able to increase her income by teaching students. Still, she didn't think she wanted to go to graduate school . Allison knew she wasn't doing what she wanted, but she didn't know what she wanted.
She worried. All her friends were going to graduate school or starting their own businesses. She was lost and felt that she would never find anything out. After six years, Allison, by having a plan in mind, got married, moved to the Midwest, and used her consulting experience to get a great job. Allison realized that she spent her years finding her way: time well spent, and time we must all take if  we're being honest with ourselves. The only way to lead an interesting life is to face uncertainty and make a choice. Otherwise your life is not your own - it is a path someone else has chosen. Moments of uncertainty are when you create your life, and when you become who you are. Uncertainty usually begins with a job hunt, but it doesn't end there. Every new role we take on means another round of uncertainty. Instead of fearing it, you should find some ways to deal with uncertainty",D,How did Allison feel about her six years' working experience?,['Uncertain.' 'Amazed.' 'Sorry.' 'Satisfied.'],How did Allison feel about her six years' working experience when she looks back on it now?,B,time_shift,medium
middle3540.txt,"In a small village in England about 150 years ago, a mail coach (    ) was standing on the street . It didn't come to that village often  . People had to pay a lot to get a letter . The person who sent the letter didn't have to pay the postage (     )  , while the receiver had to .
""Here's a letter for Miss Alice Brown , "" said the mailman .
"" I'm  Alice Brown , "" a girl of about 18 said in a low voice .
Alice looked at the envelope  for a minute , and then handed it back to the mailman .
"" I'm sorry I can't take it , I don't have enough money to pay it"", she said .
A gentleman standing around were very sorry for her . Then he came up and paid the postage for her .
When the gentleman gave the letter to her , she said with a smile , "" Thank you very much ,This letter is from Tom . I'm going to marry him . He went to London to look for work . I've waited a long time for this letter , but now I don't need it , there is nothing in it .""
"" Really ? How do you know that ? "" the gentleman said in surprise .
"" He told me that he would put some signs on the envelope . Look ,sir ,this cross in the corner means that he is well and this circle means he has found work . That's good news .""
The gentleman was Sir Rowland Hill . He didn't forgot Alice and her letter .
"" The postage to be paid by the receiver has to be changed ,"" he said to himself and had a good plan .
"" The postage has to be much lower , what about a penny (    ) ? And the person who sends the letter pays the postage . He has to buy a stamp and put it on the envelope ."" he said .
The government accepted his plan . Then the first stamp was put out in 1840 . It was called the "" Penny Black "" . It had a picture of the Queen on it .",A,The first postage stamp was made   _   .,['in England' 'in America' 'by Alice' 'in 1910'],The first postage stamp was made   _   when people wanted to find a cheaper way to send letters.,C,time_shift,medium
middle6435.txt,"Be honest. That's all you have to do on Honesty Day. It would be great if we were all honest every day of the year. It's good that there is a day to encourage honesty. M. Hirsh Goldberg started Honesty Day. He chose the last day of April because the first day is April Fool's Day, which celebrate lies. On Honesty Day, anyone may ask you any question and you should give a true and honest answer. That means that you have knowledge of Honesty Day.
M. Hirsh Goldberg wrote a book on telling lies. He said in his book that almost all person lie about 200 times a day. In our daily life, a typical life for a man is ""I did not drink that much"" and for a woman is ""Nothing is wrong, I'm fine."" It is found that nurses are the most honest people, while sales people and politicians are the biggest liars.
Every Honesty Day, M. Hirsh Goldberg hands out prizes to honest people.",A,"According to the passage,   _  are the most honest people.",['nurses' 'sales people' 'politicians' 'all men'],"Since people may confuse the date of Honesty Day with the date of April Fool's Day, when is Honesty Day celebrated?",A,time_shift,medium
middle6435.txt,"Be honest. That's all you have to do on Honesty Day. It would be great if we were all honest every day of the year. It's good that there is a day to encourage honesty. M. Hirsh Goldberg started Honesty Day. He chose the last day of April because the first day is April Fool's Day, which celebrate lies. On Honesty Day, anyone may ask you any question and you should give a true and honest answer. That means that you have knowledge of Honesty Day.
M. Hirsh Goldberg wrote a book on telling lies. He said in his book that almost all person lie about 200 times a day. In our daily life, a typical life for a man is ""I did not drink that much"" and for a woman is ""Nothing is wrong, I'm fine."" It is found that nurses are the most honest people, while sales people and politicians are the biggest liars.
Every Honesty Day, M. Hirsh Goldberg hands out prizes to honest people.",D,Which of the following is Honesty Day?,['April 1st' 'April l0th' 'April 20th' 'April 30th'],"Since people often mix up the date of Honesty Day with April Fool's Day, which of the following is Honesty Day?",A,time_shift,medium
middle1047.txt,"June 5 is World Environment Day.This makes us pay more attention to our environment and the need to protect it.
When Wang Baoxuan,a Beijing high school boy,finishes his exercise books,he does not throw them away.He puts them in the big box in the corner of his classroom.Other students do so.Then the exercise books are sold to a paper-factory in Beijing.The paper is collected and used again by students and teachers in the school.At the same time,the money made from selling the paper goes towards schools in Inner Mongolia  for planting trees and grass.During spring time,the sandstorms often attack here.
Wang's school is one of the schools in the capital that take part in the ""green promise""environmental protection activity.So far,nearly 210,000 students have taken part in the activity,collecting more than 174 kilograms of waste paper.
""There are some environment problems in the city,such as sandstorms.We should do our duty and encourage others to do so as well.""Said Wang.
Vice-premier Zeng Peiyan has written a letter to the teachers and students to encourage them to go on taking part in the environmental protection.",B,What do Wang Baoxuan and his schoolmates do with the waste exercise books?,"['Throw them away' 'Collect and sell them' 'Cut them into pieces'
 'Give them to the students in Inner Mongolia']",What do Wang Baoxuan and his schoolmates do with the waste exercise books before they send them away?,C,time_shift,medium
middle1183.txt,"People usually hate mice, but people almost all over the world like one mouse-- the famous Mickey Mouse.
About eighty years ago, most films had no sounds. A man called Walt Disney made a cartoon mouse. The cartoon mouse could talk in these films. He made his mouse become a good friend of both young people and old people. Children liked to see their lovely friend, because he brought happiness to them.
Mickey is a clean mouse right from the beginning. Maybe this is why people love Mickey Mouse very much. In his early life, Mickey did some wrong things. People were very angry. They wrote to Disney and said they didn't want Mickey to do the wrong things. Because there were some things that Mickey could not do. Disney made a new animal called Donald Duck. He also made a dog, Pluto. This dog does some foolish   and wrong things wherever he goes. Now, our Mickey Mouse is more interesting as well. He is known as a star of beauty and wisdom  . He has friends in almost every country.",B,Mickey Mouse first come out   _  .,['on TV' 'in the film' 'in the play' 'In a picture book'],Mickey Mouse first come out   _   before most people had a TV at home.,D,time_shift,medium
middle4902.txt,"Bush takes ice bucket challenge . Bush has joined a growing list of celebrities across the world to take the ice bucket challenge. He did it to help raise money for Lou Gehrig's disease and chose his predecessor  Bill Clinton  to do it next.
In a video posted on Wednesday on Bush's Facebook page, the former president, wearing a navy blue coat while sitting at a table, said he was challenged by his daughter Jenna Bush Hager to take the challenge.
As he wrote the check, Laura Bush appeared with a white bucket and poured ice water over her husband's head and then said, ""That check is for me. I don't want to ruin my hairstyle.""
Bush then announced his choice. ""Now it's my right to challenge my friend Bill Clinton to the ALS Challenge,"" he said. ""Yesterday was Bill's birthday and my gift to him is a bucket of cold water.""
The online campaign challenges people to either dump a bucket of ice water over their heads or donate to support research for Lou Gehrig's disease. When a person accepts the ice bucket challenge, he or she must challenge another person to partake in the raising money effort. Many famous people in different fields around the world took part in the activity, including Bill Gates, Stephen King, Christiano Ronaldo, and Lady Gaga, and so on.",C,The video about Bush's ice bucket challenge was posted on   _  .,['Monday' 'Tuesday' 'Wednesday' 'Thursday'],The video about Bush's ice bucket challenge was posted on   _   before most people went to work.,A,time_shift,medium
middle6366.txt,"Food is a major part of every culture. After all, everyone needs to eat! But each country has its own traditions on what people eat and when.
Egypt
Egyptians commonly start the day with a drink, sometimes going with bread. Breakfast can be eaten any time after this but before the day's main meal. In the past, this main meal was served at around 3:00 p.m. But now people work longer hours and eat when they get home at around 6:00 p.m. Dinner parties are held later, around 9:00 p.m.
Most Egyptian meals include bread or ice, cooked vegetables and beans or meat.
France
France is known for its fine cooking, and its people take food seriously. Most eat three meals a day at fixed times and never snack between meals. Breakfast is a light meal of bread and coffee. They eat lunch at around 1:00 p.m. and a dinner with multiple courses after 8:00 p.m.
The French consider eating a social activity. Eating alone is hard to see, and eating while doing something else is unheard-of. The French take time to enjoy their meals and visitors should do the same.
Brazil
Like the French, Brazilians usually eat a light breakfast. Lunch, the largest meal of the day, usually consists of meat, rice, potatoes, beans and vegetables. Between 6:00 p.m. and 8:00 p.m., people enjoy a smaller meal with their families.
Brazilians don't mind eating a hurried or light meal and sometimes buy food from street carts  . But they always finish eating before walking away.
The United States
American's ancestors came from many countries, so American eating habits differ. Some take time to prepare and eat a hot breakfast. Others take a bagel   while rushing out the door or just _ . For lunch, most Americans eat a sandwich or leftovers. Traditionally, families got together for a large evening meal around 6:00, but now busy schedules force many families to eat in turns. American restaurant servings tend to be huge. But you don't have to finish them; taking leftovers home is common.",C,In which country do people consider lunch the largest meal?,['Egypt.' 'France.' 'Brazil.' 'The United States.'],In which country do people consider lunch the largest meal on weekdays?,A,time_shift,medium
middle3481.txt,"Picture Show
There are 12,000 pictures on show here. You can see the whole Chinese history!
Place: City Museum
Price: ~30
Time: 9:00 a.m.-5:00 p.m. Monday-Friday
Films at the Museum
There are two European films on Saturday afternoon at the Museum Theatre. See Broken Window at 2:30. The Workers is at 4:45. For more information, call 84987898.
International Picnic
Are you tired of eating the same food every day? Come to Central Park on Saturday and enjoy food from all over the world. Delicious and not expensive. Noon to 5:00 p.m.
Do You Want to Hear ""The Zoo""?
""The Zoo"", a popular rock group from Australia, Will give their first US concert  this Saturday night, at 8 at Rose Hall, City College.
The Music Shop's Sale
Sale on every record and tape in the shop, Pop, Rock, Jazz, Disco, Folk. Sale starts on Tuesday and ends on Thursday.",D,"If Lucy would like to buy some cheap records, she cannot go to the Music Shop on   _  .",['Tuesday' 'Wednesday' 'Thursday' 'Saturday'],"If Lucy would like to buy some cheap records, she cannot go to the Music Shop on   _   because it is closed then.",C,time_shift,medium
middle241.txt,"Each morning a rich man found a poor man sitting on a park bench  . The poor man always sat there, looking at the big hotel in which the rich man lived. One day the rich man got out of his car and said to the poor man, ""Excuse me, but I just want to know why you sit here and look at my hotel every morning."" ""Sir"", said the poor man, ""I am a failure  . I have no money, no family, no home. I sleep on this bench, and every night I dream that one day I'll sleep in that hotel."" The rich man said, ""Tonight your dream will come true. I'll pay for the best room in that hotel for you for a whole month.
A few days later, the rich man went by the poor man's room to ask him how he was enjoying himself. To his surprise, he found that the man had moved out of the hotel, back to his park bench. When the rich man asked why, the poor man said, ""you see, when I am down here sleeping on my bench, I dream I'm up there, in that big hotel. It's a wonderful dream. But when I was up there, I dreamed I was back to this cold bench. It was a terrible dream, and I couldn't get any sleep at all.""",C,The poor man lived in   _   before he met the rich man.,['the hotel' 'his home' 'the park' 'the car'],The poor man lived in   _   before he met the rich man and got any help.,A,time_shift,medium
middle241.txt,"Each morning a rich man found a poor man sitting on a park bench  . The poor man always sat there, looking at the big hotel in which the rich man lived. One day the rich man got out of his car and said to the poor man, ""Excuse me, but I just want to know why you sit here and look at my hotel every morning."" ""Sir"", said the poor man, ""I am a failure  . I have no money, no family, no home. I sleep on this bench, and every night I dream that one day I'll sleep in that hotel."" The rich man said, ""Tonight your dream will come true. I'll pay for the best room in that hotel for you for a whole month.
A few days later, the rich man went by the poor man's room to ask him how he was enjoying himself. To his surprise, he found that the man had moved out of the hotel, back to his park bench. When the rich man asked why, the poor man said, ""you see, when I am down here sleeping on my bench, I dream I'm up there, in that big hotel. It's a wonderful dream. But when I was up there, I dreamed I was back to this cold bench. It was a terrible dream, and I couldn't get any sleep at all.""",D,The poor man moved out of the hotel because   _  .,"[""he didn't want to live in such a fine room""
 ""he didn't like the rich man"" ""he couldn't pay for the room""
 ""he couldn't get any sleep at all there""]",The poor man moved out of the hotel because   _   after he had stayed there for just one night.,A,time_shift,medium
middle4590.txt,"Detective Wolf and Miss Fox
Detective Wolf has waited in the doorway all the morning. He is going to meet Miss Fox. She bought a bag of diamonds from Africa. A few hours ago, someone told the police that a group of thieves would try to steal the diamonds, so the police asked Detective Wolf to make sure Miss Fox and her diamonds would be safe.
Miss Fox arrived in the airport. Detective Wolf quickly helped her get into the police car and took her to the hotel. While they were talking, Detective Wolf noticed that Miss Fox was left-handed. Half and hour later, they got to the room, two policemen checked it over and made sure there wasn't anyone else in it. Miss Fox said she was tired and wanted to have a shower. She asked Detective Wolf and the policemen to keep the diamonds for her. Half an hour later, Miss Fox didn't get out. Detective Wolf felt a little strange. Just then he got a call from the airport-a woman was found in the toilet on the plane. She said she was Miss Fox and reported the criminal was left-handed. Detective Wolf rushed to the bathroom but saw nobody in it. He opened the bag immediately and found there were only stones in it.(<<>> )",B,Who was the criminal?,"['Miss Wolf.' 'A left-handed woman.' 'One of the policemen.'
 'Detective Wolf.']",Who was the criminal in the police's first guess?,D,time_shift,medium
middle2970.txt,"Colourful fruit and vegetables are good for our health. Their natural colours help protect our bodies from disease(,). Think about the colours of fruit and vegetables: the red of tomatoes, the orange of carrots, the green of kiwi and the purple of grapes.
You can enjoy eating fruit and vegetables of all colours---green, yellow, blue, purple, and white. Each colour is important to our health. These colours work together to protect our bodies. Scientists have studied them and discovered the good of colourful fruit and vegetables. The list below shows the good of some colours in fruit and vegetables:
Red gives us a healthy heart. It can reduce(,) heart disease. Red helps improve our memory .
Yellow is good for our eyes.
White can reduce cholesterol   .
Green is good for our eyes, too. It also gives us strong bones and teeth.
Blue helps us keep a good memory as we grow old. It also help fight heart disease. So when you are buying or eating fruit and vegetables, remember to try different colours of fruit and vegetables.",D,"If you want to keep your body strong, which colours are good for you",['Red and green.' 'Yellow and blue.' 'White and orange.' 'All the above.'],"If you want to keep your body strong, which colours are good for you in winter?",B,time_shift,medium
middle6927.txt,"The Monkey Buffet Festival is on the last Sunday of November. It is a great day for monkeys in Thailand  . The festival has a history of 25 years. People there think monkeys can bring good luck to them. So, to thank monkeys, they have this special festival.
On that day every year, people put lots of fruit, vegetables, cakes and even drinks on the tables outside. They are all for monkeys. Many people come to see the monkeys on that day.
During the festival, there are a lot of interesting activities about monkeys. Young people always dress like monkeys and they sing and dance and play some music on the street.
Monkeys always live in groups. Most of them live in the trees. They are good at running and jumping. They eat fruit, vegetables, flowers and birds' eggs. Monkeys are clever. Do you think so?",D,The festival is usually in   _   in Thailand.,['September' 'December' 'October' 'November'],The festival is usually in   _   in Thailand when many tourists come to visit.,A,time_shift,medium
middle118.txt,"The scientists from the Lockheed Space Company   work in Felton, California, with the help of a computer. But the computer is placed in Sunnyside, about 80 kilometers away. What the scientists input is sent by telephone lines to the computer, and after a time, copies of the designs are needed back in Felton as possible. Lockheed people have tried several ways of sending the prints  , but the most effective seems to be by pigeon  . Are pigeons really used to carry messages in these days? They are, and they send the prints faster and cheaper than any other way.
Human   messengers (persons carrying messages) are much more expensive and slower than the pigeons. The road to Felton goes through the mountains, and the driving is not easy. An electronic printout system  could do the work in Felton, but at a cost of 10 dollars a print. Pigeons carry the designs for about 1 dollar each.
Now Lockheed people have ten pigeon messengers. The pigeons do the work, and they have made Lockheed more famous. You can often read the news about the pigeons in the newspapers around the world.",C,Which happened first?,"['Pigeons were used as messengers.' 'Human messengers were used.'
 'What the scientists input was sent to the computer.'
 'Scientists got their designs.']",Which happened first in the history of using pigeons and computers together?,B,time_shift,medium
middle3797.txt,"Once a tiger was in a cage . Soon a good man went by. As soon as the tiger saw the man, the tiger began to cry. ""Please! Please!"" the tiger called. ""Please, let me out."" ""No,"" said the good man. ""If I do, you will eat me."" ""I will not eat you,"" the tiger said. ""Please let me out.""
The good man believed the tiger. He opened the door of the cage. The tiger jumped out. ""How silly you are,"" the tiger laughed. ""Now I am going to eat you."" ""Wait!"" the man cried. ""You ought not to eat me. Let us ask others what they think."" ""You may ask three others. "" the tiger said.
The good man asked a tree. The tree said, ""I give shade  . And yet I am cut down. Let the tiger eat you.""
Next, the good man asked a bird. The bird said, ""I hurt no one. Yet people hunt and kill me. Let the tiger eat you.""
The last one that the good man asked was a road. The road said, ""I don't care if the tiger eats you. People could not get along too well without me. Yet all day and all night people step on me without even a 'thank you'.""
The tiger was ready to eat the good man. Just then a dog came by. ""What is happening?""
asked the dog. The man told the dog the whole story.
""I don't understand,"" said the dog. ""The tiger wants to eat you because you put him in a cage?""
""No, no,"" said the man. ""Some other men put him in a cage.""
""Oh,"" the dog said. ""He is going to eat you because you do not have a cage.""
""Silly dog!"" the tiger cried. ""Don't you understand? I was in the cage. This man let me out.""
""Oh, I see,"" the dog said. ""When the man was in the cage, you let him out.""
""I was in the cage!"" the tiger cried. ""In this way!"" with that, he jumped back into the cage.
At once, the dog closed the door of the cage. ""Oh,"" the dog laughed. ""At last I understand!""
The good man and the dog walked off. The tiger looked sad in the cage. If he waited long enough, perhaps another good man would come by.",B,"After the tiger jumped out of the cage, he wanted   _  .",['to thank the man' 'to eat the man' 'to ask the others' 'to run away'],"After the tiger jumped out of the cage, he wanted   _   before anyone could stop him.",D,time_shift,medium
middle6029.txt,"Today is Saturday. The students of Grade Seven go to school early, but they have no classes. Their teachers are going to take them to the zoo. They take buses there. They get there at 8:30 a.m.
The zoo is very beautiful. There are many trees, some hills and a big lake. And they have a big lunch there. It's spring now, and you can see many flowers there, too. There are also many people. They like to watch monkeys. They have a good time there. They leave the zoo at 3:30 p.m.",D,They stay in the zoo for  _  hours.,['eight and a half' 'three and a half' 'five' 'seven'],They stay in the zoo for  _  hours before going back to school.,A,time_shift,medium
middle7287.txt,"Music is an important part in our life. We may feel boring without music. Today when you go to stores, stations, restaurants and other places, do you notice music playing at any of these places? The answer must be ""Yes"". And you might even hear music in an office or on a farm.
I like many kinds of music. Classical music is great. Rock music is fast. Light music is relaxing. But I like folk music best. It sounds very beautiful. It can bring me into the dream land. It can make me relax and forget all the problems. It makes me learn better and helps me to be more active. It is true that I learn better when I am relaxed.
Music can also influence  people's behavior . Classical music makes people feel rich . When a restaurant plays classical music, people spend more money on food and drinks. When the restaurant plays modern music, people spend less money. Without music, people spend evenless. Restaurants can make more money in this way.",B,Which type of music below can make the writer relax?,['Light music.' 'Folk music.' 'Rock music.' 'Pop music.'],Which type of music below can make the writer relax after work?,A,time_shift,medium
middle340.txt,"0ur village carpenter ,John Hill, came one day and made a dining table for my wife.  He made it just the right size to fill the space between the two window.  When I got home that evening, John was drinking a cup of tea and writing out his bill( ) for his job.
My wife said to me quietly, ""That's his ninth cup of tea today. ""But she said in a loud voice, ""It's a beautiful table, dear, isn't it?"" ""I'll decide about that when I see the bill,"" I said.  John laughed and gave me his bill for the work.  I read:
One dining table                 10thNovember, 2011
Cost of wood                    $ 17:00
Paint                           $1. 50
Work, 8 hours($1 an hour)          $8. 00
Total                           $36. 50
When I was looking at the bill, John said,"" It's been a fine day, hasn't it? Quite sunny. ""
""Yes,"" I said.  ""I'm glad it's only the 10thof November. ""
""Me, too,"" said John, ""you wait--it will be a lot colder by the end of the month. ""
""Yes, colder--and more expensive! Dining table will be $20 more expensive on November 30th, won't they, John?""
John looked hard at me for half a minute.  Was there a little smile in his two blue eyes? I gave his bill back to him.
""If it's not too much trouble, John,"" I said,""Please add  it up again, You can forget the date-------""
I paid him $26. 50 and he was happy to get it.",C,How much would John ask for if he made a dining table on the last day of December according to his bill?,['$ 26. 50' '$36. 50' '$56. 50' '$57. 50'],"When calculating the price for a job on a later date using a craftsman's stated price adjustment, it¡¯s easy to stick to the initial price without adding the mentioned extra cost. How much would John ask if he made a dining table on the last day of December according to his bill?",B,time_shift,medium
middle6673.txt,"Mother loves her son. But he is a bad boy. He doesn't listen to what his mother says. He slaps  his mother. Another time he makes her fall to the floor.
He goes out of school. He plays games on the computer day and night. He shouts loudly when he wins a game. He doesn't care( ) if  his mum is sleeping. She asks him to be quiet. He asks her to be out. But he loves her cooking. She cooks delicious food. ""Mum, I'm hungry,"" he says every day. She spends hours every day cooking for him. He never  says ""thank you"". He never says the food is delicious. He finishes his food and goes back to his computer. His mum washes the dishes by hand. She cleans the kitchen. She does all the shopping. She works when he plays.
One day she thinks that's enough. When he is 19 years old, she leaves  her son. She goes into her car and drives away.",C,What does the boy do every day?,"['He goes to school.' 'He cooks every day.'
 'He plays games on the computer.' 'He works every day.']",What does the boy do every day after school?,B,time_shift,medium
middle1972.txt,"Long, long ago there was an old man. He had a very big orange tree in his garden. On the tree there were many fine oranges.
One day the old man found one of the oranges was bigger than the others. It was as big as a watermelon. So he took the big orange to the king. The king was very happy and gave the old man a lot of money for it.
When a rich man heard of this, he said to himself, ""It is only an orange. Why did the king give him so much money? If I take my gold cup to the king, he will give me much more money for it.""
The next day when the king got the gold cup, he said to the rich man, ""What a beautiful cup! I'll give you something for it. Please take the great orange.""",B,Who did the old man give the big orange to?,"['A rich man.' 'The king,' 'Himself.' 'His friend.']",Who did the old man give the big orange to at last?,C,time_shift,medium
middle1972.txt,"Long, long ago there was an old man. He had a very big orange tree in his garden. On the tree there were many fine oranges.
One day the old man found one of the oranges was bigger than the others. It was as big as a watermelon. So he took the big orange to the king. The king was very happy and gave the old man a lot of money for it.
When a rich man heard of this, he said to himself, ""It is only an orange. Why did the king give him so much money? If I take my gold cup to the king, he will give me much more money for it.""
The next day when the king got the gold cup, he said to the rich man, ""What a beautiful cup! I'll give you something for it. Please take the great orange.""",B,Was the rich man very happy at last?,"['Yes, he was.' ""No, he wasn't."" ""We don't know."" 'Yes, he is.']",Was the rich man very happy at last when he left the king's palace?,A,time_shift,medium
middle8275.txt,"Emily Urich 18 years old Canada
A lot of teens aren't responsible ,and that's where I'm different. Not just about school but everyday things like being able to pay my own credit card bills on time.
The first time I got a cartoon book was on my third birthday. From then on , I fell in deep love with it. And can you guess how many cartoon books I've read? I don't really know the exact number. But I have three full boxes of them under my bed. I also like drawing cartoons and wish to be an art teacher in a sch001.
Joe Miller 16 year's old America
I'm proud of doing things my own way. So whether somebody wants me to do something or whatever it is , I feel like they're all other people's thoughts , not really mine. But like others , I love reading , too. When I first took skiing lessons , I found it exciting. For ski racing,there's no question I'm better shape than most guys . I think it's fun. I mean,it is a challenge . It's where I picked up the idea of needing a challenge always in my life. In order to improve my skiing skills,I have read many books and magazines about it. No doubt it's my dream to win gold medals in the Olympic Games.
An Oi 15 years old China
I'm different because I prefer to drop out of the world to create my own world. I'd like to build a house on a mountain. And I choose to live without electricity, a telephone,or even indoor plumbing . I have many hobbies such as traveling,reading , writing and spending time with children. I love children because they are smart and creative. They always have many strange ideas. It makes me excited. I want to do something for Hope Project and become a country school teacher .",C,Who wants to be teacher?,['Emily and Joe.' 'Joe and An Qi.' 'Emily and An Qi.' 'Only An Qi.'],Who wants to be teacher when he or she grows up?,B,time_shift,medium
middle8101.txt,"Sometimes it may seem difficult to improve our health. If so, the following health habits may help you.
Eat breakfast every morning.
Research shows that if you eat a meal in the morning you may not become too fat or eat too much during lunch. Eating breakfast can help people feel better through the day.
Get enough sleep.
Poor sleep can influence our memory and learning. It can also cause traffic accidents! Studies show that people who don't get enough sleep seem to get into more accidents. So stay safe and get enough sleep!
Take a walk every day.
Walking is an easy way to exercise. You'd better meet friends for a walk, not for a meal. As you walk, you will see the beautiful world around you. Once you try, you will find that adding a walk into your daily life is very easy.
Join social groups.
Social groups can provide support. They might include sport teams, art or music groups. The people in the group can offer advice and can help each other in difficult times. Also, being in a group keeps your mind busy. An active mind is a healthy mind!
Have a hobby.
A hobby could be running reading or making something with your hands. Hobbies help people to relax and rest. Hobbies bring us joy as well.
,A, B, C, D ,.",B,You may have a good memory and learn better if you    _   .,"['eat breakfast every morning' 'have a good sleep' 'take a walk every day'
 'join a social group']",You may have a good memory and learn better if you    _   before going to bed.,D,time_shift,medium
middle2302.txt,"Look! Here's a pencil box, it's orange, it's my pencil box, it's on the desk. Look! This is a pen, it's black. And this is an eraser, it's blue and white. They're both in the pencil box. This is a ruler, it's red, it's on the pencil box. That is a ruler, too. It's yellow. It's in the drawer. Where's my math book? Ah, it's there, under the sofa.",A,The math book is  _  .,"['under the sofa' 'in the pencil box' 'on the pencil box'
 'under the pencil box']",The math book is  _  at the moment.,C,time_shift,medium
middle2302.txt,"Look! Here's a pencil box, it's orange, it's my pencil box, it's on the desk. Look! This is a pen, it's black. And this is an eraser, it's blue and white. They're both in the pencil box. This is a ruler, it's red, it's on the pencil box. That is a ruler, too. It's yellow. It's in the drawer. Where's my math book? Ah, it's there, under the sofa.",C,Where is my English book?,"['Under the sofa.' 'On the desk.' ""Sorry, I don't know."" 'On the sofa.']",Where is my English book now?,A,time_shift,medium
middle5195.txt,"Dear Mr. Lee,
I am Jack. I want to be in a club in our school. I can't sing or dance or act in movies, but I can do many other things. I can play three _ , the guitar, the violin   and the piano. I think I can be in the music club. Maybe   I can be a famous musician. I like reading story books and I can write stories. Maybe I can be a famous writer. I like sports too, but I don't think I can be a famous and successful sportsman  . Can I join you?
Yours,
Jack",D,Jack thinks he can be a famous   _   or a famous writer.,['sportsman' 'singer' 'actor' 'musician'],Jack thinks he can be a famous   _   or a famous writer in the future.,B,time_shift,medium
middle7122.txt,"Robots are supposed to run on batteries, right? Well not all of them.
Scientists in England have built a kind of small robots that get their energy from dead flies, bad apples, or sugar.
One robot, called Slugbot, was even designed to hunt  garden slugs for dinner!
What's up with all that food?
Well, scientists at the Bristol Robotics Laboratory want to invent robots that can operate for a long time in dark, dirty, or dangerous places.
Many of those spots, like the seafloor or Antarctica, don't have electrical sockets .
So inventor Chris Melhuish came up with a better idea: Build robots that get their energy just like animals do by hunting and eating food from their environment.
One robot, called Ecobot II, could run for 12 days on a diet of eight flies! Of course, it'd still get a lot more power from one AA battery, though.
Melhuish says his team is now working on a new and improved robot, called Ecobot III, which will have a better digestion system.
It seems that after an eight fly dinner, Ecobot II couldn't deal with the leftover  ""waste"".
Maybe restrooms in the future will have signs for boys, girls, and robots.",C,What kind of robots do inventor Chris Melhuish want?,"['Robots that can provide people with food.'
 'Robots that can work in dangerous places.'
 'Robots that can get energy for themselves.'
 'Robots that can be very small.']",What kind of robots do inventor Chris Melhuish want in the future?,D,time_shift,medium
middle5261.txt,"Ken and Anthony were childhood friends. They went to elementary and high school together. They went to college in different states, and then they lost touch. That was twenty years ago.
One morning Ken was reading the newspaper with his morning coffee. Inside he saw an announcement for a poetry reading at a nearby bookstore. He was surprised to find that the featured poet was none other than his friend Anthony. Ken decided to see what his old pal was up to.
Ken sat in the last row of the area set up inside the bookstore. When Anthony was introduced and came up the podium, Ken hardly recognized him. Anthony was almost completely bald and had a little potbelly  . When Anthony was in high school, he was very handsome. What Anthony had lost in looks was made up for in talent. Anthony's poetry was quite good.
Anthony recognized Ken sitting in the back row. When the reading was over, Ken stood in line with the others waiting for Anthony to sign a copy of his book. When it was Ken's turn, Anthony stood up and hugged his long lost friend. Anthony invited Ken to stay until he had finished signing books. Ken did, and the two men grabbed a cup of coffee at a nearby cafe.
Even though so many years had passed since the two had seen each other, both men had a lot in common. Both graduated from college with degrees in comparative literature  . Both went to graduate school. Anthony got his Master's of Fine Art in writing. Ken went to law school. Both men married Mexican women. Both men also had sons that were only a year apart. Ken and Anthony decided not to lose touch again. They planned to meet once a month for breakfast on Saturdays.",B,How did Ken probably feel while seeing Anthony at the bookstore?,['Worried.' 'Amazed.' 'Frightened.' 'Relaxed.'],How did Ken probably feel while seeing Anthony at the bookstore after so many years?,C,time_shift,medium
middle8237.txt,"I am Steve. I was born and grew up in South Wales. My favorite place to play was out on the hills where my imagination had plenty of space to expand  .
My family moved out of Wales when I was thirteen. I went to a new school. One of my subjects was French. Because I had never learned any French, my teacher told me to sit in the corner and write anything I was interested in. That's the time I started writing, just for myself, and I've been writing ever since.
I have always loved BIG IDEAS, and so I enjoy writing fantastic stories. And I also write horror   I think they are like the old fairytales   ,and can teach you important things.
I am in my forties on the outside, twelve on the inside. I like rock music, Indian and Chinese food, and I enjoy drinking. I live in a small village with my wife Mary, ducks, cats, goats, hens and lots of rabbits. If you'd like to find out more about me and hope to buy any books, go to",B,"When he was 13, the writer    _   .","['wrote lots of poems' 'moved out of Wales' 'sold many story books'
 'became a famous singer']","When he was 13, the writer    _   before he left his hometown.",D,time_shift,medium
